"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","479","Administrator can create an isolated room","Restful Booker Platform","2026-08-25","passed","2026-08-25","Room service","API tests","",""
"","150","Anonymous user cannot delete a message","Restful Booker Platform","2026-08-25","passed","2026-08-25","Message service","API tests","",""
"","1","test_token_response_rejects_non_string_token","Restful Booker Platform","2026-08-25","passed","2026-08-25","API contracts","Framework unit tests","",""
"","268","A newly issued token is accepted by validation","Restful Booker Platform","2026-08-25","passed","2026-08-25","Authentication service","API tests","",""
"","861","Contact form reports an invalid email and phone","Restful Booker Platform","2026-08-25","passed","2026-08-25","Home page","UI tests","",""
"","1448","Administrator can sign in","Restful Booker Platform","2026-08-25","passed","2026-08-25","Administration","UI tests","",""
"","363","Invalid credentials are rejected","Restful Booker Platform","2026-08-25","passed","2026-08-25","Authentication service","API tests","",""
"","105","Booking rejects invalid guest details","Restful Booker Platform","2026-08-25","passed","2026-08-25","Booking service","API tests","",""
"","0","test_booking_collection_finds_exact_unique_guest","Restful Booker Platform","2026-08-25","passed","2026-08-25","API contracts","Framework unit tests","",""
"","676","Protected rooms redirect an anonymous user to login","Restful Booker Platform","2026-08-25","passed","2026-08-25","Administration","UI tests","",""
"","0","test_response_log_fields_truncate_large_text_body","Restful Booker Platform","2026-08-25","passed","2026-08-25","HTTP diagnostics","Framework unit tests","",""
"","834","Primary navigation opens the contact section","Restful Booker Platform","2026-08-25","passed","2026-08-25","Home page","UI tests","",""
"","152","Branding matches the public contract","Restful Booker Platform","2026-08-25","passed","2026-08-25","Branding service","API tests","",""
"","879","Selected room details are displayed","Restful Booker Platform","2026-08-25","passed","2026-08-25","Room reservation","UI tests","",""
"","1099","User can submit a valid contact message","Restful Booker Platform","2026-08-25","passed","2026-08-25","Home page","UI tests","",""
"","0","test_settings_reject_non_positive_timeout","Restful Booker Platform","2026-08-25","passed","2026-08-25","Configuration","Framework unit tests","",""
"","0","test_response_log_fields_fall_back_to_text_for_invalid_json","Restful Booker Platform","2026-08-25","passed","2026-08-25","HTTP diagnostics","Framework unit tests","",""
"","1721","Invalid administrator credentials are rejected","Restful Booker Platform","2026-08-25","passed","2026-08-25","Administration","UI tests","",""
"","1285","Administrator can sign in","Restful Booker Platform","2026-08-25","passed","2026-08-25","Administration","UI tests","",""
"","2155","Guest form reports required names","Restful Booker Platform","2026-08-25","passed","2026-08-25","Room reservation","UI tests","",""
"","1031","Contact form reports required fields","Restful Booker Platform","2026-08-25","passed","2026-08-25","Home page","UI tests","",""
"","1857","Administrator can open the booking report","Restful Booker Platform","2026-08-25","passed","2026-08-25","Administration","UI tests","",""
"","1701","Guest form reports an invalid email and phone","Restful Booker Platform","2026-08-25","passed","2026-08-25","Room reservation","UI tests","",""
"","364","Guest can create a booking for an isolated room","Restful Booker Platform","2026-08-25","passed","2026-08-25","Booking service","API tests","",""
"","1115","Administrator can sign in","Restful Booker Platform","2026-08-25","passed","2026-08-25","Administration","UI tests","",""
"","927","User can submit a valid contact message","Restful Booker Platform","2026-08-25","passed","2026-08-25","Home page","UI tests","",""
"","1092","Contact form reports an invalid email and phone","Restful Booker Platform","2026-08-25","passed","2026-08-25","Home page","UI tests","",""
"","1495","Contact form reports an invalid email and phone","Restful Booker Platform","2026-08-25","passed","2026-08-25","Home page","UI tests","",""
"","0","test_settings_use_safe_sandbox_defaults","Restful Booker Platform","2026-08-25","passed","2026-08-25","Configuration","Framework unit tests","",""
"","1","test_schema_registry_accepts_valid_contract","Restful Booker Platform","2026-08-25","passed","2026-08-25","Schema validation","Framework unit tests","",""
"","1384","Contact form reports required fields","Restful Booker Platform","2026-08-25","passed","2026-08-25","Home page","UI tests","",""
"","1894","Administrator can open the booking report","Restful Booker Platform","2026-08-25","passed","2026-08-25","Administration","UI tests","",""
"","1881","Logout removes access to administration","Restful Booker Platform","2026-08-25","passed","2026-08-25","Administration","UI tests","",""
"","225","Administrator can mark a contact message as read","Restful Booker Platform","2026-08-25","passed","2026-08-25","Message service","API tests","",""
"","1157","Guest form reports required names","Restful Booker Platform","2026-08-25","passed","2026-08-25","Room reservation","UI tests","",""
"","866","Price summary reflects the selected stay","Restful Booker Platform","2026-08-25","passed","2026-08-25","Room reservation","UI tests","",""
"","2424","Logout removes access to administration","Restful Booker Platform","2026-08-25","passed","2026-08-25","Administration","UI tests","",""
"","521","Protected rooms redirect an anonymous user to login","Restful Booker Platform","2026-08-25","passed","2026-08-25","Administration","UI tests","",""
"","126","Created booking appears as an unavailable room period","Restful Booker Platform","2026-08-25","passed","2026-08-25","Report service","API tests","",""
"","0","test_response_log_fields_redact_nested_json_and_sensitive_headers","Restful Booker Platform","2026-08-25","passed","2026-08-25","HTTP diagnostics","Framework unit tests","",""
"","1047","Primary navigation opens the contact section","Restful Booker Platform","2026-08-25","passed","2026-08-25","Home page","UI tests","",""
"","211","Anonymous user cannot delete a room","Restful Booker Platform","2026-08-25","passed","2026-08-25","Room service","API tests","",""
"","0","test_cleanup_removes_resources_in_reverse_creation_order","Restful Booker Platform","2026-08-25","passed","2026-08-25","Resource lifecycle","Framework unit tests","",""
"","730","User can cancel guest details entry","Restful Booker Platform","2026-08-25","passed","2026-08-25","Room reservation","UI tests","",""
"","1404","User can submit a valid contact message","Restful Booker Platform","2026-08-25","passed","2026-08-25","Home page","UI tests","",""
"","269","Room collection matches the public contract","Restful Booker Platform","2026-08-25","passed","2026-08-25","Room service","API tests","",""
"","0","test_settings_apply_environment_overrides","Restful Booker Platform","2026-08-25","passed","2026-08-25","Configuration","Framework unit tests","",""
"","756","Contact form reports required fields","Restful Booker Platform","2026-08-25","passed","2026-08-25","Home page","UI tests","",""
"","207","Anonymous user cannot retrieve a booking by identifier","Restful Booker Platform","2026-08-25","passed","2026-08-25","Booking service","API tests","",""
"","122","Administrator can retrieve a booking by identifier","Restful Booker Platform","2026-08-25","passed","2026-08-25","Booking service","API tests","",""
"","1","test_cleanup_reports_failure_after_attempting_remaining_resources","Restful Booker Platform","2026-08-25","passed","2026-08-25","Resource lifecycle","Framework unit tests","",""
"","1613","Invalid administrator credentials are rejected","Restful Booker Platform","2026-08-25","passed","2026-08-25","Administration","UI tests","",""
"","108","Booking rejects checkout before check-in","Restful Booker Platform","2026-08-25","passed","2026-08-25","Booking service","API tests","",""
"","145","Booked room is excluded from matching availability search","Restful Booker Platform","2026-08-25","passed","2026-08-25","Room service","API tests","",""
