"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1419","Administrator can sign in","Restful Booker Platform","2026-09-22","passed","2026-09-22","Administration","UI tests","",""
"","3713","User can open a room from the public catalogue","Restful Booker Platform","2026-09-22","passed","2026-09-22","Home page","UI tests","",""
"","164","Booking rejects checkout before check-in","Restful Booker Platform","2026-09-22","passed","2026-09-22","Booking service","API tests","",""
"","2304","Administrator can open the booking report","Restful Booker Platform","2026-09-22","passed","2026-09-22","Administration","UI tests","",""
"","0","test_report_step_uses_fixed_title_and_preserves_function_metadata","Restful Booker Platform","2026-09-22","passed","2026-09-22","Reporting","Framework unit tests","",""
"","698","Protected rooms redirect an anonymous user to login","Restful Booker Platform","2026-09-22","passed","2026-09-22","Administration","UI tests","",""
"","1","test_booking_request_serializes_external_field_names","Restful Booker Platform","2026-09-22","passed","2026-09-22","API contracts","Framework unit tests","",""
"","264","Contact message rejects an invalid email","Restful Booker Platform","2026-09-22","passed","2026-09-22","Message service","API tests","",""
"","1801","Administrator can sign in","Restful Booker Platform","2026-09-22","passed","2026-09-22","Administration","UI tests","",""
"","1315","Administrator can sign in","Restful Booker Platform","2026-09-22","passed","2026-09-22","Administration","UI tests","",""
"","1","test_response_log_fields_redact_nested_json_and_sensitive_headers","Restful Booker Platform","2026-09-22","passed","2026-09-22","HTTP diagnostics","Framework unit tests","",""
"","2058","User can open a room from the public catalogue","Restful Booker Platform","2026-09-22","passed","2026-09-22","Home page","UI tests","",""
"","1233","Contact form reports required fields","Restful Booker Platform","2026-09-22","passed","2026-09-22","Home page","UI tests","",""
"","1183","User can submit a valid contact message","Restful Booker Platform","2026-09-22","passed","2026-09-22","Home page","UI tests","",""
"","414","Administrator can mark a contact message as read","Restful Booker Platform","2026-09-22","passed","2026-09-22","Message service","API tests","",""
"","1905","Guest form reports required names","Restful Booker Platform","2026-09-22","passed","2026-09-22","Room reservation","UI tests","",""
"","865","Price summary reflects the selected stay","Restful Booker Platform","2026-09-22","passed","2026-09-22","Room reservation","UI tests","",""
"","1","test_cleanup_reports_failure_after_attempting_remaining_resources","Restful Booker Platform","2026-09-22","passed","2026-09-22","Resource lifecycle","Framework unit tests","",""
"","2566","Logout removes access to administration","Restful Booker Platform","2026-09-22","passed","2026-09-22","Administration","UI tests","",""
"","0","test_booking_collection_finds_exact_unique_guest","Restful Booker Platform","2026-09-22","passed","2026-09-22","API contracts","Framework unit tests","",""
"","1347","Guest form reports an invalid email and phone","Restful Booker Platform","2026-09-22","passed","2026-09-22","Room reservation","UI tests","",""
"","2","test_schema_registry_accepts_valid_contract","Restful Booker Platform","2026-09-22","passed","2026-09-22","Schema validation","Framework unit tests","",""
"","760","Price summary reflects the selected stay","Restful Booker Platform","2026-09-22","passed","2026-09-22","Room reservation","UI tests","",""
"","607","Protected rooms redirect an anonymous user to login","Restful Booker Platform","2026-09-22","passed","2026-09-22","Administration","UI tests","",""
"","899","Selected room details are displayed","Restful Booker Platform","2026-09-22","passed","2026-09-22","Room reservation","UI tests","",""
"","0","test_settings_apply_environment_overrides","Restful Booker Platform","2026-09-22","passed","2026-09-22","Configuration","Framework unit tests","",""
"","379","Valid credentials return the token contract","Restful Booker Platform","2026-09-22","passed","2026-09-22","Authentication service","API tests","",""
"","0","test_settings_reject_non_positive_timeout","Restful Booker Platform","2026-09-22","passed","2026-09-22","Configuration","Framework unit tests","",""
