"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","403","Created room can be retrieved by identifier","Restful Booker Platform","2026-08-14","passed","2026-08-14","Room service","API tests","",""
"","527","Guest can create a booking for an isolated room","Restful Booker Platform","2026-08-14","passed","2026-08-14","Booking service","API tests","",""
"","2527","Contact form reports an invalid email and phone","Restful Booker Platform","2026-08-14","passed","2026-08-14","Home page","UI tests","",""
"","1","test_cleanup_rediscovers_room_when_setup_failed_before_id_was_known","Restful Booker Platform","2026-08-14","passed","2026-08-14","Resource lifecycle","Framework unit tests","",""
"","415","Room collection matches the public contract","Restful Booker Platform","2026-08-14","passed","2026-08-14","Room service","API tests","",""
"","236","New room report matches the public contract","Restful Booker Platform","2026-08-14","passed","2026-08-14","Report service","API tests","",""
"","1475","Primary navigation opens the contact section","Restful Booker Platform","2026-08-14","passed","2026-08-14","Home page","UI tests","",""
"","1772","Administrator can sign in","Restful Booker Platform","2026-08-14","passed","2026-08-14","Administration","UI tests","",""
"","0","test_settings_use_safe_sandbox_defaults","Restful Booker Platform","2026-08-14","passed","2026-08-14","Configuration","Framework unit tests","",""
"","481","Administrator can mark a contact message as read","Restful Booker Platform","2026-08-14","passed","2026-08-14","Message service","API tests","",""
"","246","Anonymous user cannot create a room","Restful Booker Platform","2026-08-14","passed","2026-08-14","Room service","API tests","",""
"","1885","Contact form reports required fields","Restful Booker Platform","2026-08-14","passed","2026-08-14","Home page","UI tests","",""
"","1525","User can submit a valid contact message","Restful Booker Platform","2026-08-14","passed","2026-08-14","Home page","UI tests","",""
"","4675","User can open a room from the public catalogue","Restful Booker Platform","2026-08-14","passed","2026-08-14","Home page","UI tests","",""
"","1982","Guest form reports an invalid email and phone","Restful Booker Platform","2026-08-14","passed","2026-08-14","Room reservation","UI tests","",""
"","1909","Administrator can sign in","Restful Booker Platform","2026-08-14","passed","2026-08-14","Administration","UI tests","",""
"","1941","User can cancel guest details entry","Restful Booker Platform","2026-08-14","passed","2026-08-14","Room reservation","UI tests","",""
"","0","test_response_log_fields_redact_nested_json_and_sensitive_headers","Restful Booker Platform","2026-08-14","passed","2026-08-14","HTTP diagnostics","Framework unit tests","",""
"","2832","Guest form reports required names","Restful Booker Platform","2026-08-14","passed","2026-08-14","Room reservation","UI tests","",""
"","401","Booking rejects invalid guest details","Restful Booker Platform","2026-08-14","passed","2026-08-14","Booking service","API tests","",""
"","1250","Guest form reports required names","Restful Booker Platform","2026-08-14","passed","2026-08-14","Room reservation","UI tests","",""
"","253","Created booking appears as an unavailable room period","Restful Booker Platform","2026-08-14","passed","2026-08-14","Report service","API tests","",""
"","1052","Price summary reflects the selected stay","Restful Booker Platform","2026-08-14","passed","2026-08-14","Room reservation","UI tests","",""
"","1945","Invalid administrator credentials are rejected","Restful Booker Platform","2026-08-14","passed","2026-08-14","Administration","UI tests","",""
"","974","Protected rooms redirect an anonymous user to login","Restful Booker Platform","2026-08-14","passed","2026-08-14","Administration","UI tests","",""
"","2086","Guest form reports an invalid email and phone","Restful Booker Platform","2026-08-14","passed","2026-08-14","Room reservation","UI tests","",""
"","449","Invalid credentials are rejected","Restful Booker Platform","2026-08-14","passed","2026-08-14","Authentication service","API tests","",""
"","1426","Protected rooms redirect an anonymous user to login","Restful Booker Platform","2026-08-14","passed","2026-08-14","Administration","UI tests","",""
"","413","Booked room is excluded from matching availability search","Restful Booker Platform","2026-08-14","passed","2026-08-14","Room service","API tests","",""
"","1","test_report_step_propagates_wrapped_exception","Restful Booker Platform","2026-08-14","passed","2026-08-14","Reporting","Framework unit tests","",""
"","236","Anonymous user cannot retrieve a booking by identifier","Restful Booker Platform","2026-08-14","passed","2026-08-14","Booking service","API tests","",""
"","0","test_settings_reject_non_positive_timeout","Restful Booker Platform","2026-08-14","passed","2026-08-14","Configuration","Framework unit tests","",""
"","2582","Administrator can open the booking report","Restful Booker Platform","2026-08-14","passed","2026-08-14","Administration","UI tests","",""
"","727","Administrator can create an isolated room","Restful Booker Platform","2026-08-14","passed","2026-08-14","Room service","API tests","",""
"","1626","User can cancel guest details entry","Restful Booker Platform","2026-08-14","passed","2026-08-14","Room reservation","UI tests","",""
"","265","Unknown authentication token is rejected","Restful Booker Platform","2026-08-14","passed","2026-08-14","Authentication service","API tests","",""
"","282","Contact message rejects an invalid email","Restful Booker Platform","2026-08-14","passed","2026-08-14","Message service","API tests","",""
"","1","test_cleanup_removes_resources_in_reverse_creation_order","Restful Booker Platform","2026-08-14","passed","2026-08-14","Resource lifecycle","Framework unit tests","",""
"","1121","Selected room details are displayed","Restful Booker Platform","2026-08-14","passed","2026-08-14","Room reservation","UI tests","",""
"","4355","Administrator can sign in","Restful Booker Platform","2026-08-14","passed","2026-08-14","Administration","UI tests","",""
"","1940","User can open a room from the public catalogue","Restful Booker Platform","2026-08-14","passed","2026-08-14","Home page","UI tests","",""
"","1339","Price summary reflects the selected stay","Restful Booker Platform","2026-08-14","passed","2026-08-14","Room reservation","UI tests","",""
"","0","test_report_step_uses_fixed_title_and_preserves_function_metadata","Restful Booker Platform","2026-08-14","passed","2026-08-14","Reporting","Framework unit tests","",""
"","7106","Invalid administrator credentials are rejected","Restful Booker Platform","2026-08-14","passed","2026-08-14","Administration","UI tests","",""
"","415","Administrator can retrieve a booking by identifier","Restful Booker Platform","2026-08-14","passed","2026-08-14","Booking service","API tests","",""
"","0","test_response_log_fields_truncate_large_text_body","Restful Booker Platform","2026-08-14","passed","2026-08-14","HTTP diagnostics","Framework unit tests","",""
"","0","test_booking_request_serializes_external_field_names","Restful Booker Platform","2026-08-14","passed","2026-08-14","API contracts","Framework unit tests","",""
"","0","test_token_response_rejects_non_string_token","Restful Booker Platform","2026-08-14","passed","2026-08-14","API contracts","Framework unit tests","",""
"","1","test_schema_registry_accepts_valid_contract","Restful Booker Platform","2026-08-14","passed","2026-08-14","Schema validation","Framework unit tests","",""
"","354","Unknown room identifier returns not found","Restful Booker Platform","2026-08-14","skipped","2026-08-14","Room service","API tests","",""
"","218","Overlapping booking for the same room is rejected","Restful Booker Platform","2026-08-14","passed","2026-08-14","Booking service","API tests","",""
"","257","Branding matches the public contract","Restful Booker Platform","2026-08-14","passed","2026-08-14","Branding service","API tests","",""
"","0","test_room_response_parses_api_payload_into_immutable_types","Restful Booker Platform","2026-08-14","passed","2026-08-14","API contracts","Framework unit tests","",""
"","1358","Primary navigation opens the contact section","Restful Booker Platform","2026-08-14","passed","2026-08-14","Home page","UI tests","",""
"","1259","Price summary reflects the selected stay","Restful Booker Platform","2026-08-14","passed","2026-08-14","Room reservation","UI tests","",""
"","1323","Protected rooms redirect an anonymous user to login","Restful Booker Platform","2026-08-14","passed","2026-08-14","Administration","UI tests","",""
"","0","test_settings_apply_environment_overrides","Restful Booker Platform","2026-08-14","passed","2026-08-14","Configuration","Framework unit tests","",""
"","218","Anonymous user cannot list room bookings","Restful Booker Platform","2026-08-14","passed","2026-08-14","Booking service","API tests","",""
"","1","test_cleanup_accepts_failed_delete_when_resource_is_already_absent","Restful Booker Platform","2026-08-14","passed","2026-08-14","Resource lifecycle","Framework unit tests","",""
"","493","Valid credentials return the token contract","Restful Booker Platform","2026-08-14","passed","2026-08-14","Authentication service","API tests","",""
"","0","test_response_log_fields_fall_back_to_text_for_invalid_json","Restful Booker Platform","2026-08-14","passed","2026-08-14","HTTP diagnostics","Framework unit tests","",""
"","1381","Contact form reports an invalid email and phone","Restful Booker Platform","2026-08-14","passed","2026-08-14","Home page","UI tests","",""
"","1781","User can submit a valid contact message","Restful Booker Platform","2026-08-14","passed","2026-08-14","Home page","UI tests","",""
"","1","test_cleanup_reports_failure_after_attempting_remaining_resources","Restful Booker Platform","2026-08-14","passed","2026-08-14","Resource lifecycle","Framework unit tests","",""
"","1539","Selected room details are displayed","Restful Booker Platform","2026-08-14","passed","2026-08-14","Room reservation","UI tests","",""
"","2476","Administrator can open the booking report","Restful Booker Platform","2026-08-14","passed","2026-08-14","Administration","UI tests","",""
"","1268","Selected room details are displayed","Restful Booker Platform","2026-08-14","passed","2026-08-14","Room reservation","UI tests","",""
"","3055","User can open a room from the public catalogue","Restful Booker Platform","2026-08-14","passed","2026-08-14","Home page","UI tests","",""
"","0","test_request_log_fields_redact_credentials_headers_and_cookies","Restful Booker Platform","2026-08-14","passed","2026-08-14","HTTP diagnostics","Framework unit tests","",""
"","757","Primary navigation opens the contact section","Restful Booker Platform","2026-08-14","passed","2026-08-14","Home page","UI tests","",""
"","258","Unknown message identifier returns not found","Restful Booker Platform","2026-08-14","skipped","2026-08-14","Message service","API tests","",""
"","236","Anonymous user cannot delete a message","Restful Booker Platform","2026-08-14","passed","2026-08-14","Message service","API tests","",""
"","2163","Guest form reports an invalid email and phone","Restful Booker Platform","2026-08-14","passed","2026-08-14","Room reservation","UI tests","",""
"","1","test_schema_registry_reports_every_violation_with_json_path","Restful Booker Platform","2026-08-14","passed","2026-08-14","Schema validation","Framework unit tests","",""
"","1726","Contact form reports an invalid email and phone","Restful Booker Platform","2026-08-14","passed","2026-08-14","Home page","UI tests","",""
"","2268","Invalid administrator credentials are rejected","Restful Booker Platform","2026-08-14","passed","2026-08-14","Administration","UI tests","",""
"","1796","Guest form reports required names","Restful Booker Platform","2026-08-14","passed","2026-08-14","Room reservation","UI tests","",""
"","384","Booking rejects checkout before check-in","Restful Booker Platform","2026-08-14","passed","2026-08-14","Booking service","API tests","",""
"","247","Anonymous user cannot delete a room","Restful Booker Platform","2026-08-14","passed","2026-08-14","Room service","API tests","",""
"","0","test_booking_collection_finds_exact_unique_guest","Restful Booker Platform","2026-08-14","passed","2026-08-14","API contracts","Framework unit tests","",""
"","2562","Logout removes access to administration","Restful Booker Platform","2026-08-14","passed","2026-08-14","Administration","UI tests","",""
"","906","User can cancel guest details entry","Restful Booker Platform","2026-08-14","passed","2026-08-14","Room reservation","UI tests","",""
"","884","Guest can create a contact message","Restful Booker Platform","2026-08-14","passed","2026-08-14","Message service","API tests","",""
