"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1576","Guest form reports an invalid email and phone","Restful Booker Platform","2026-09-25","passed","2026-09-25","Room reservation","UI tests","",""
"","0","test_closed_page_is_not_captured","Restful Booker Platform","2026-09-25","passed","2026-09-25","Browser diagnostics","Framework unit tests","",""
"","0","test_unrelated_status_remains_an_unexpected_failure[502]","Restful Booker Platform","2026-09-25","passed","2026-09-25","Expected failures","Framework unit tests","",""
"","215","Anonymous user cannot delete a room","Restful Booker Platform","2026-09-25","passed","2026-09-25","Room service","API tests","",""
"","125","Anonymous user cannot delete a message","Restful Booker Platform","2026-09-25","passed","2026-09-25","Message service","API tests","",""
"","0","test_expected_status_is_never_classified_as_known_defect","Restful Booker Platform","2026-09-25","passed","2026-09-25","Expected failures","Framework unit tests","",""
"","1","test_settings_reject_invalid_base_url[]","Restful Booker Platform","2026-09-25","passed","2026-09-25","Configuration","Framework unit tests","",""
"","0","test_settings_reject_invalid_connect_timeout[-1]","Restful Booker Platform","2026-09-25","passed","2026-09-25","Configuration","Framework unit tests","",""
"","0","test_settings_reject_invalid_base_url[https://example.test?token=secret]","Restful Booker Platform","2026-09-25","passed","2026-09-25","Configuration","Framework unit tests","",""
"","0","test_settings_reject_invalid_base_url[https://example.test:invalid]","Restful Booker Platform","2026-09-25","passed","2026-09-25","Configuration","Framework unit tests","",""
"","247","Unknown authentication token is rejected","Restful Booker Platform","2026-09-25","passed","2026-09-25","Authentication service","API tests","",""
"","899","Invalid administrator credentials are rejected","Restful Booker Platform","2026-09-25","passed","2026-09-25","Administration","UI tests","",""
"","1","test_unrelated_status_remains_an_unexpected_failure[400]","Restful Booker Platform","2026-09-25","passed","2026-09-25","Expected failures","Framework unit tests","",""
"","829","Contact form reports required fields","Restful Booker Platform","2026-09-25","passed","2026-09-25","Home page","UI tests","",""
"","1","test_transport_returns_raw_responses_and_explicit_timeouts[200]","Restful Booker Platform","2026-09-25","passed","2026-09-25","HTTP transport","Framework unit tests","",""
"","276","Contact message rejects an invalid email","Restful Booker Platform","2026-09-25","passed","2026-09-25","Message service","API tests","",""
"","0","test_token_response_rejects_non_string_token","Restful Booker Platform","2026-09-25","passed","2026-09-25","API contracts","Framework unit tests","",""
"","0","test_settings_use_safe_sandbox_defaults","Restful Booker Platform","2026-09-25","passed","2026-09-25","Configuration","Framework unit tests","",""
"","519","A newly issued token is accepted by validation","Restful Booker Platform","2026-09-25","passed","2026-09-25","Authentication service","API tests","",""
"","324","Invalid credentials are rejected","Restful Booker Platform","2026-09-25","passed","2026-09-25","Authentication service","API tests","",""
"","1","test_screenshot_is_attached_with_a_bounded_timeout","Restful Booker Platform","2026-09-25","passed","2026-09-25","Browser diagnostics","Framework unit tests","",""
"","2269","Logout removes access to administration","Restful Booker Platform","2026-09-25","passed","2026-09-25","Administration","UI tests","",""
"","1","test_screenshot_failure_preserves_test_failure","Restful Booker Platform","2026-09-25","passed","2026-09-25","Browser diagnostics","Framework unit tests","",""
"","849","Contact form reports an invalid email and phone","Restful Booker Platform","2026-09-25","passed","2026-09-25","Home page","UI tests","",""
"","0","test_settings_apply_environment_overrides","Restful Booker Platform","2026-09-25","passed","2026-09-25","Configuration","Framework unit tests","",""
"","0","test_report_step_uses_fixed_title_and_preserves_function_metadata","Restful Booker Platform","2026-09-25","passed","2026-09-25","Reporting","Framework unit tests","",""
"","142","Created booking appears as an unavailable room period","Restful Booker Platform","2026-09-25","passed","2026-09-25","Report service","API tests","",""
"","2","test_schema_registry_reports_every_violation_with_json_path","Restful Booker Platform","2026-09-25","passed","2026-09-25","Schema validation","Framework unit tests","",""
"","0","test_server_error_requires_explicit_known_defect_declaration","Restful Booker Platform","2026-09-25","passed","2026-09-25","Expected failures","Framework unit tests","",""
"","125","Administrator can retrieve a booking by identifier","Restful Booker Platform","2026-09-25","passed","2026-09-25","Booking service","API tests","",""
"","272","Anonymous user cannot create a room","Restful Booker Platform","2026-09-25","passed","2026-09-25","Room service","API tests","",""
"","2","test_cleanup_reports_failure_after_attempting_remaining_resources","Restful Booker Platform","2026-09-25","passed","2026-09-25","Resource lifecycle","Framework unit tests","",""
"","1","test_unrelated_status_remains_an_unexpected_failure[403]","Restful Booker Platform","2026-09-25","passed","2026-09-25","Expected failures","Framework unit tests","",""
"","0","test_settings_reject_invalid_connect_timeout[0]","Restful Booker Platform","2026-09-25","passed","2026-09-25","Configuration","Framework unit tests","",""
"","115","Unknown message identifier returns not found","Restful Booker Platform","2026-09-25","skipped","2026-09-25","Message service","API tests","",""
"","2","test_cleanup_removes_resources_in_reverse_creation_order","Restful Booker Platform","2026-09-25","passed","2026-09-25","Resource lifecycle","Framework unit tests","",""
"","0","test_transport_returns_raw_responses_and_explicit_timeouts[404]","Restful Booker Platform","2026-09-25","passed","2026-09-25","HTTP transport","Framework unit tests","",""
"","0","test_request_log_fields_redact_credentials_headers_and_cookies","Restful Booker Platform","2026-09-25","passed","2026-09-25","HTTP diagnostics","Framework unit tests","",""
