"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1441","User can open a room from the public catalogue","Restful Booker Platform","2026-09-15","passed","2026-09-15","Home page","UI tests","",""
"","0","test_booking_request_serializes_external_field_names","Restful Booker Platform","2026-09-15","passed","2026-09-15","API contracts","Framework unit tests","",""
"","0","Created room can be retrieved by identifier","Restful Booker Platform","2026-09-15","broken","2026-09-15","Room service","API tests","",""
"","1312","Invalid administrator credentials are rejected","Restful Booker Platform","2026-09-15","passed","2026-09-15","Administration","UI tests","",""
"","11093","Contact form reports required fields","Restful Booker Platform","2026-09-15","failed","2026-09-15","Home page","UI tests","",""
"","1796","Administrator can open the booking report","Restful Booker Platform","2026-09-15","passed","2026-09-15","Administration","UI tests","",""
"","272","Administrator can mark a contact message as read","Restful Booker Platform","2026-09-15","failed","2026-09-15","Message service","API tests","",""
"","2","test_schema_registry_accepts_valid_contract","Restful Booker Platform","2026-09-15","passed","2026-09-15","Schema validation","Framework unit tests","",""
"","299","Guest can create a contact message","Restful Booker Platform","2026-09-15","broken","2026-09-15","Message service","API tests","",""
"","318","Unknown authentication token is rejected","Restful Booker Platform","2026-09-15","passed","2026-09-15","Authentication service","API tests","",""
"","2022","Guest form reports required names","Restful Booker Platform","2026-09-15","passed","2026-09-15","Room reservation","UI tests","",""
"","1425","Price summary reflects the selected stay","Restful Booker Platform","2026-09-15","passed","2026-09-15","Room reservation","UI tests","",""
"","0","Booking rejects checkout before check-in","Restful Booker Platform","2026-09-15","broken","2026-09-15","Booking service","API tests","",""
"","0","Created booking appears as an unavailable room period","Restful Booker Platform","2026-09-15","broken","2026-09-15","Report service","API tests","",""
"","150","Unknown message identifier returns not found","Restful Booker Platform","2026-09-15","skipped","2026-09-15","Message service","API tests","",""
"","1201","Guest form reports an invalid email and phone","Restful Booker Platform","2026-09-15","passed","2026-09-15","Room reservation","UI tests","",""
"","792","Price summary reflects the selected stay","Restful Booker Platform","2026-09-15","passed","2026-09-15","Room reservation","UI tests","",""
"","0","Administrator can retrieve a booking by identifier","Restful Booker Platform","2026-09-15","broken","2026-09-15","Booking service","API tests","",""
"","1","test_request_log_fields_redact_credentials_headers_and_cookies","Restful Booker Platform","2026-09-15","passed","2026-09-15","HTTP diagnostics","Framework unit tests","",""
"","883","Selected room details are displayed","Restful Booker Platform","2026-09-15","passed","2026-09-15","Room reservation","UI tests","",""
"","1","test_settings_reject_non_positive_timeout","Restful Booker Platform","2026-09-15","passed","2026-09-15","Configuration","Framework unit tests","",""
"","1338","Contact form reports an invalid email and phone","Restful Booker Platform","2026-09-15","passed","2026-09-15","Home page","UI tests","",""
"","0","test_report_step_propagates_wrapped_exception","Restful Booker Platform","2026-09-15","passed","2026-09-15","Reporting","Framework unit tests","",""
"","1183","Contact form reports required fields","Restful Booker Platform","2026-09-15","passed","2026-09-15","Home page","UI tests","",""
"","743","Selected room details are displayed","Restful Booker Platform","2026-09-15","passed","2026-09-15","Room reservation","UI tests","",""
"","2470","User can submit a valid contact message","Restful Booker Platform","2026-09-15","passed","2026-09-15","Home page","UI tests","",""
"","0","Booked room is excluded from matching availability search","Restful Booker Platform","2026-09-15","broken","2026-09-15","Room service","API tests","",""
"","0","Anonymous user cannot list room bookings","Restful Booker Platform","2026-09-15","broken","2026-09-15","Booking service","API tests","",""
"","280","Contact message rejects an invalid email","Restful Booker Platform","2026-09-15","passed","2026-09-15","Message service","API tests","",""
"","2413","Logout removes access to administration","Restful Booker Platform","2026-09-15","passed","2026-09-15","Administration","UI tests","",""
"","0","Booking rejects invalid guest details","Restful Booker Platform","2026-09-15","broken","2026-09-15","Booking service","API tests","",""
"","729","Selected room details are displayed","Restful Booker Platform","2026-09-15","passed","2026-09-15","Room reservation","UI tests","",""
"","262","Room collection matches the public contract","Restful Booker Platform","2026-09-15","passed","2026-09-15","Room service","API tests","",""
"","730","Protected rooms redirect an anonymous user to login","Restful Booker Platform","2026-09-15","passed","2026-09-15","Administration","UI tests","",""
"","147","Anonymous user cannot create a room","Restful Booker Platform","2026-09-15","passed","2026-09-15","Room service","API tests","",""
"","1669","Administrator can sign in","Restful Booker Platform","2026-09-15","passed","2026-09-15","Administration","UI tests","",""
"","0","Anonymous user cannot retrieve a booking by identifier","Restful Booker Platform","2026-09-15","broken","2026-09-15","Booking service","API tests","",""
"","0","test_response_log_fields_truncate_large_text_body","Restful Booker Platform","2026-09-15","passed","2026-09-15","HTTP diagnostics","Framework unit tests","",""
"","2040","Guest form reports an invalid email and phone","Restful Booker Platform","2026-09-15","passed","2026-09-15","Room reservation","UI tests","",""
"","1253","Primary navigation opens the contact section","Restful Booker Platform","2026-09-15","passed","2026-09-15","Home page","UI tests","",""
"","1","test_booking_collection_finds_exact_unique_guest","Restful Booker Platform","2026-09-15","passed","2026-09-15","API contracts","Framework unit tests","",""
"","1040","User can submit a valid contact message","Restful Booker Platform","2026-09-15","passed","2026-09-15","Home page","UI tests","",""
"","1","test_schema_registry_reports_every_violation_with_json_path","Restful Booker Platform","2026-09-15","passed","2026-09-15","Schema validation","Framework unit tests","",""
"","1239","Protected rooms redirect an anonymous user to login","Restful Booker Platform","2026-09-15","passed","2026-09-15","Administration","UI tests","",""
"","1232","User can cancel guest details entry","Restful Booker Platform","2026-09-15","passed","2026-09-15","Room reservation","UI tests","",""
"","2067","Guest form reports an invalid email and phone","Restful Booker Platform","2026-09-15","passed","2026-09-15","Room reservation","UI tests","",""
"","2294","Logout removes access to administration","Restful Booker Platform","2026-09-15","passed","2026-09-15","Administration","UI tests","",""
"","0","test_response_log_fields_fall_back_to_text_for_invalid_json","Restful Booker Platform","2026-09-15","passed","2026-09-15","HTTP diagnostics","Framework unit tests","",""
"","1206","User can cancel guest details entry","Restful Booker Platform","2026-09-15","passed","2026-09-15","Room reservation","UI tests","",""
"","0","Overlapping booking for the same room is rejected","Restful Booker Platform","2026-09-15","broken","2026-09-15","Booking service","API tests","",""
"","1","test_cleanup_rediscovers_room_when_setup_failed_before_id_was_known","Restful Booker Platform","2026-09-15","passed","2026-09-15","Resource lifecycle","Framework unit tests","",""
"","8850","Valid credentials return the token contract","Restful Booker Platform","2026-09-15","passed","2026-09-15","Authentication service","API tests","",""
"","489","A newly issued token is accepted by validation","Restful Booker Platform","2026-09-15","passed","2026-09-15","Authentication service","API tests","",""
"","0","New room report matches the public contract","Restful Booker Platform","2026-09-15","broken","2026-09-15","Report service","API tests","",""
"","0","test_token_response_rejects_non_string_token","Restful Booker Platform","2026-09-15","passed","2026-09-15","API contracts","Framework unit tests","",""
"","1756","Invalid administrator credentials are rejected","Restful Booker Platform","2026-09-15","passed","2026-09-15","Administration","UI tests","",""
"","143","Anonymous user cannot delete a message","Restful Booker Platform","2026-09-15","broken","2026-09-15","Message service","API tests","",""
"","2041","Administrator can open the booking report","Restful Booker Platform","2026-09-15","passed","2026-09-15","Administration","UI tests","",""
"","3001","Contact form reports an invalid email and phone","Restful Booker Platform","2026-09-15","passed","2026-09-15","Home page","UI tests","",""
