"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2","test_schema_registry_accepts_valid_contract","Restful Booker Platform","2026-09-09","passed","2026-09-09","Schema validation","Framework unit tests","",""
"","2502","Logout removes access to administration","Restful Booker Platform","2026-09-09","passed","2026-09-09","Administration","UI tests","",""
"","268","Guest can create a booking for an isolated room","Restful Booker Platform","2026-09-09","passed","2026-09-09","Booking service","API tests","",""
"","238","Branding matches the public contract","Restful Booker Platform","2026-09-09","passed","2026-09-09","Branding service","API tests","",""
"","114","Anonymous user cannot delete a message","Restful Booker Platform","2026-09-09","passed","2026-09-09","Message service","API tests","",""
"","1","test_cleanup_accepts_failed_delete_when_resource_is_already_absent","Restful Booker Platform","2026-09-09","passed","2026-09-09","Resource lifecycle","Framework unit tests","",""
"","0","test_settings_use_safe_sandbox_defaults","Restful Booker Platform","2026-09-09","passed","2026-09-09","Configuration","Framework unit tests","",""
"","1285","User can submit a valid contact message","Restful Booker Platform","2026-09-09","passed","2026-09-09","Home page","UI tests","",""
"","1353","Protected rooms redirect an anonymous user to login","Restful Booker Platform","2026-09-09","passed","2026-09-09","Administration","UI tests","",""
"","1582","User can submit a valid contact message","Restful Booker Platform","2026-09-09","passed","2026-09-09","Home page","UI tests","",""
"","1494","Contact form reports required fields","Restful Booker Platform","2026-09-09","passed","2026-09-09","Home page","UI tests","",""
"","0","test_report_step_uses_fixed_title_and_preserves_function_metadata","Restful Booker Platform","2026-09-09","passed","2026-09-09","Reporting","Framework unit tests","",""
"","648","Price summary reflects the selected stay","Restful Booker Platform","2026-09-09","passed","2026-09-09","Room reservation","UI tests","",""
"","2646","Administrator can sign in","Restful Booker Platform","2026-09-09","passed","2026-09-09","Administration","UI tests","",""
"","1009","Guest form reports required names","Restful Booker Platform","2026-09-09","passed","2026-09-09","Room reservation","UI tests","",""
"","0","test_token_response_rejects_non_string_token","Restful Booker Platform","2026-09-09","passed","2026-09-09","API contracts","Framework unit tests","",""
"","2438","Guest form reports required names","Restful Booker Platform","2026-09-09","passed","2026-09-09","Room reservation","UI tests","",""
"","1777","User can cancel guest details entry","Restful Booker Platform","2026-09-09","passed","2026-09-09","Room reservation","UI tests","",""
"","2960","User can open a room from the public catalogue","Restful Booker Platform","2026-09-09","passed","2026-09-09","Home page","UI tests","",""
"","2070","Contact form reports required fields","Restful Booker Platform","2026-09-09","passed","2026-09-09","Home page","UI tests","",""
"","360","A newly issued token is accepted by validation","Restful Booker Platform","2026-09-09","passed","2026-09-09","Authentication service","API tests","",""
"","791","User can cancel guest details entry","Restful Booker Platform","2026-09-09","passed","2026-09-09","Room reservation","UI tests","",""
"","1","test_request_log_fields_redact_credentials_headers_and_cookies","Restful Booker Platform","2026-09-09","passed","2026-09-09","HTTP diagnostics","Framework unit tests","",""
"","766","Invalid administrator credentials are rejected","Restful Booker Platform","2026-09-09","passed","2026-09-09","Administration","UI tests","",""
"","1772","User can cancel guest details entry","Restful Booker Platform","2026-09-09","passed","2026-09-09","Room reservation","UI tests","",""
"","2078","Administrator can open the booking report","Restful Booker Platform","2026-09-09","passed","2026-09-09","Administration","UI tests","",""
"","1412","Administrator can sign in","Restful Booker Platform","2026-09-09","passed","2026-09-09","Administration","UI tests","",""
"","1030","Protected rooms redirect an anonymous user to login","Restful Booker Platform","2026-09-09","passed","2026-09-09","Administration","UI tests","",""
"","0","test_response_log_fields_fall_back_to_text_for_invalid_json","Restful Booker Platform","2026-09-09","passed","2026-09-09","HTTP diagnostics","Framework unit tests","",""
"","212","Created booking appears as an unavailable room period","Restful Booker Platform","2026-09-09","passed","2026-09-09","Report service","API tests","",""
"","3180","Logout removes access to administration","Restful Booker Platform","2026-09-09","passed","2026-09-09","Administration","UI tests","",""
"","934","Contact form reports required fields","Restful Booker Platform","2026-09-09","passed","2026-09-09","Home page","UI tests","",""
"","108","Overlapping booking for the same room is rejected","Restful Booker Platform","2026-09-09","passed","2026-09-09","Booking service","API tests","",""
"","607","Protected rooms redirect an anonymous user to login","Restful Booker Platform","2026-09-09","passed","2026-09-09","Administration","UI tests","",""
"","259","Unknown authentication token is rejected","Restful Booker Platform","2026-09-09","passed","2026-09-09","Authentication service","API tests","",""
"","103","Booking rejects checkout before check-in","Restful Booker Platform","2026-09-09","passed","2026-09-09","Booking service","API tests","",""
"","231","Room collection matches the public contract","Restful Booker Platform","2026-09-09","passed","2026-09-09","Room service","API tests","",""
"","1410","Price summary reflects the selected stay","Restful Booker Platform","2026-09-09","passed","2026-09-09","Room reservation","UI tests","",""
"","1","test_cleanup_rediscovers_room_when_setup_failed_before_id_was_known","Restful Booker Platform","2026-09-09","passed","2026-09-09","Resource lifecycle","Framework unit tests","",""
"","359","Guest can create a contact message","Restful Booker Platform","2026-09-09","passed","2026-09-09","Message service","API tests","",""
"","2599","Guest form reports an invalid email and phone","Restful Booker Platform","2026-09-09","passed","2026-09-09","Room reservation","UI tests","",""
"","1436","Price summary reflects the selected stay","Restful Booker Platform","2026-09-09","passed","2026-09-09","Room reservation","UI tests","",""
"","145","Anonymous user cannot create a room","Restful Booker Platform","2026-09-09","passed","2026-09-09","Room service","API tests","",""
"","1","test_cleanup_reports_failure_after_attempting_remaining_resources","Restful Booker Platform","2026-09-09","passed","2026-09-09","Resource lifecycle","Framework unit tests","",""
"","978","Selected room details are displayed","Restful Booker Platform","2026-09-09","passed","2026-09-09","Room reservation","UI tests","",""
"","597","Primary navigation opens the contact section","Restful Booker Platform","2026-09-09","passed","2026-09-09","Home page","UI tests","",""
"","0","test_response_log_fields_redact_nested_json_and_sensitive_headers","Restful Booker Platform","2026-09-09","passed","2026-09-09","HTTP diagnostics","Framework unit tests","",""
"","957","Primary navigation opens the contact section","Restful Booker Platform","2026-09-09","passed","2026-09-09","Home page","UI tests","",""
"","217","Administrator can mark a contact message as read","Restful Booker Platform","2026-09-09","passed","2026-09-09","Message service","API tests","",""
"","1647","Administrator can open the booking report","Restful Booker Platform","2026-09-09","passed","2026-09-09","Administration","UI tests","",""
"","0","test_booking_collection_finds_exact_unique_guest","Restful Booker Platform","2026-09-09","passed","2026-09-09","API contracts","Framework unit tests","",""
"","0","test_settings_reject_non_positive_timeout","Restful Booker Platform","2026-09-09","passed","2026-09-09","Configuration","Framework unit tests","",""
"","258","Administrator can create an isolated room","Restful Booker Platform","2026-09-09","passed","2026-09-09","Room service","API tests","",""
"","240","New room report matches the public contract","Restful Booker Platform","2026-09-09","passed","2026-09-09","Report service","API tests","",""
"","101","Booking rejects invalid guest details","Restful Booker Platform","2026-09-09","passed","2026-09-09","Booking service","API tests","",""
"","1159","Primary navigation opens the contact section","Restful Booker Platform","2026-09-09","passed","2026-09-09","Home page","UI tests","",""
"","193","Unknown message identifier returns not found","Restful Booker Platform","2026-09-09","skipped","2026-09-09","Message service","API tests","",""
"","1","test_cleanup_removes_resources_in_reverse_creation_order","Restful Booker Platform","2026-09-09","passed","2026-09-09","Resource lifecycle","Framework unit tests","",""
"","4500","Valid credentials return the token contract","Restful Booker Platform","2026-09-09","passed","2026-09-09","Authentication service","API tests","",""
"","1","test_response_log_fields_truncate_large_text_body","Restful Booker Platform","2026-09-09","passed","2026-09-09","HTTP diagnostics","Framework unit tests","",""
"","2298","User can submit a valid contact message","Restful Booker Platform","2026-09-09","passed","2026-09-09","Home page","UI tests","",""
"","2275","Invalid administrator credentials are rejected","Restful Booker Platform","2026-09-09","passed","2026-09-09","Administration","UI tests","",""
"","346","Invalid credentials are rejected","Restful Booker Platform","2026-09-09","passed","2026-09-09","Authentication service","API tests","",""
"","229","Contact message rejects an invalid email","Restful Booker Platform","2026-09-09","passed","2026-09-09","Message service","API tests","",""
"","0","test_room_response_parses_api_payload_into_immutable_types","Restful Booker Platform","2026-09-09","passed","2026-09-09","API contracts","Framework unit tests","",""
"","1752","User can open a room from the public catalogue","Restful Booker Platform","2026-09-09","passed","2026-09-09","Home page","UI tests","",""
"","125","Anonymous user cannot delete a room","Restful Booker Platform","2026-09-09","passed","2026-09-09","Room service","API tests","",""
"","0","test_booking_request_serializes_external_field_names","Restful Booker Platform","2026-09-09","passed","2026-09-09","API contracts","Framework unit tests","",""
"","114","Anonymous user cannot retrieve a booking by identifier","Restful Booker Platform","2026-09-09","passed","2026-09-09","Booking service","API tests","",""
"","0","test_report_step_propagates_wrapped_exception","Restful Booker Platform","2026-09-09","passed","2026-09-09","Reporting","Framework unit tests","",""
"","2228","Contact form reports an invalid email and phone","Restful Booker Platform","2026-09-09","passed","2026-09-09","Home page","UI tests","",""
"","4440","User can open a room from the public catalogue","Restful Booker Platform","2026-09-09","passed","2026-09-09","Home page","UI tests","",""
"","999","Administrator can sign in","Restful Booker Platform","2026-09-09","passed","2026-09-09","Administration","UI tests","",""
"","124","Administrator can retrieve a booking by identifier","Restful Booker Platform","2026-09-09","passed","2026-09-09","Booking service","API tests","",""
"","1","test_schema_registry_reports_every_violation_with_json_path","Restful Booker Platform","2026-09-09","passed","2026-09-09","Schema validation","Framework unit tests","",""
"","1854","Logout removes access to administration","Restful Booker Platform","2026-09-09","passed","2026-09-09","Administration","UI tests","",""
"","1557","Invalid administrator credentials are rejected","Restful Booker Platform","2026-09-09","passed","2026-09-09","Administration","UI tests","",""
"","141","Booked room is excluded from matching availability search","Restful Booker Platform","2026-09-09","passed","2026-09-09","Room service","API tests","",""
"","119","Created room can be retrieved by identifier","Restful Booker Platform","2026-09-09","passed","2026-09-09","Room service","API tests","",""
"","2305","Administrator can open the booking report","Restful Booker Platform","2026-09-09","passed","2026-09-09","Administration","UI tests","",""
