"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1094","Guest form reports required names","Restful Booker Platform","2026-09-03","passed","2026-09-03","Room reservation","UI tests","",""
"","192","Overlapping booking for the same room is rejected","Restful Booker Platform","2026-09-03","passed","2026-09-03","Booking service","API tests","",""
"","1789","Administrator can open the booking report","Restful Booker Platform","2026-09-03","passed","2026-09-03","Administration","UI tests","",""
"","209","Contact message rejects an invalid email","Restful Booker Platform","2026-09-03","passed","2026-09-03","Message service","API tests","",""
"","169","Anonymous user cannot delete a room","Restful Booker Platform","2026-09-03","passed","2026-09-03","Room service","API tests","",""
"","1801","Invalid administrator credentials are rejected","Restful Booker Platform","2026-09-03","passed","2026-09-03","Administration","UI tests","",""
"","2371","Logout removes access to administration","Restful Booker Platform","2026-09-03","passed","2026-09-03","Administration","UI tests","",""
"","0","test_settings_apply_environment_overrides","Restful Booker Platform","2026-09-03","passed","2026-09-03","Configuration","Framework unit tests","",""
"","970","User can submit a valid contact message","Restful Booker Platform","2026-09-03","passed","2026-09-03","Home page","UI tests","",""
"","1202","Administrator can sign in","Restful Booker Platform","2026-09-03","passed","2026-09-03","Administration","UI tests","",""
"","217","Unknown authentication token is rejected","Restful Booker Platform","2026-09-03","passed","2026-09-03","Authentication service","API tests","",""
"","524","Administrator can mark a contact message as read","Restful Booker Platform","2026-09-03","passed","2026-09-03","Message service","API tests","",""
"","223","Booked room is excluded from matching availability search","Restful Booker Platform","2026-09-03","passed","2026-09-03","Room service","API tests","",""
"","1938","Invalid administrator credentials are rejected","Restful Booker Platform","2026-09-03","passed","2026-09-03","Administration","UI tests","",""
"","0","test_settings_reject_non_positive_timeout","Restful Booker Platform","2026-09-03","passed","2026-09-03","Configuration","Framework unit tests","",""
"","194","Anonymous user cannot retrieve a booking by identifier","Restful Booker Platform","2026-09-03","passed","2026-09-03","Booking service","API tests","",""
"","455","Guest can create a contact message","Restful Booker Platform","2026-09-03","passed","2026-09-03","Message service","API tests","",""
"","1233","Guest form reports required names","Restful Booker Platform","2026-09-03","passed","2026-09-03","Room reservation","UI tests","",""
"","909","Primary navigation opens the contact section","Restful Booker Platform","2026-09-03","passed","2026-09-03","Home page","UI tests","",""
"","0","test_response_log_fields_fall_back_to_text_for_invalid_json","Restful Booker Platform","2026-09-03","passed","2026-09-03","HTTP diagnostics","Framework unit tests","",""
"","1081","User can cancel guest details entry","Restful Booker Platform","2026-09-03","passed","2026-09-03","Room reservation","UI tests","",""
"","1107","Contact form reports an invalid email and phone","Restful Booker Platform","2026-09-03","passed","2026-09-03","Home page","UI tests","",""
"","672","Protected rooms redirect an anonymous user to login","Restful Booker Platform","2026-09-03","passed","2026-09-03","Administration","UI tests","",""
"","259","Branding matches the public contract","Restful Booker Platform","2026-09-03","passed","2026-09-03","Branding service","API tests","",""
"","187","Created room can be retrieved by identifier","Restful Booker Platform","2026-09-03","passed","2026-09-03","Room service","API tests","",""
"","187","Anonymous user cannot list room bookings","Restful Booker Platform","2026-09-03","passed","2026-09-03","Booking service","API tests","",""
"","294","Invalid credentials are rejected","Restful Booker Platform","2026-09-03","passed","2026-09-03","Authentication service","API tests","",""
"","1","test_settings_use_safe_sandbox_defaults","Restful Booker Platform","2026-09-03","passed","2026-09-03","Configuration","Framework unit tests","",""
"","1366","Guest form reports an invalid email and phone","Restful Booker Platform","2026-09-03","passed","2026-09-03","Room reservation","UI tests","",""
"","1","test_cleanup_accepts_failed_delete_when_resource_is_already_absent","Restful Booker Platform","2026-09-03","passed","2026-09-03","Resource lifecycle","Framework unit tests","",""
"","2092","Administrator can open the booking report","Restful Booker Platform","2026-09-03","passed","2026-09-03","Administration","UI tests","",""
"","2381","Contact form reports required fields","Restful Booker Platform","2026-09-03","passed","2026-09-03","Home page","UI tests","",""
"","1273","Invalid administrator credentials are rejected","Restful Booker Platform","2026-09-03","passed","2026-09-03","Administration","UI tests","",""
"","0","test_request_log_fields_redact_credentials_headers_and_cookies","Restful Booker Platform","2026-09-03","passed","2026-09-03","HTTP diagnostics","Framework unit tests","",""
