"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","test_settings_use_safe_sandbox_defaults","Restful Booker Platform","2026-08-09","passed","2026-08-09","Configuration","Framework unit tests","",""
"","1843","User can cancel guest details entry","Restful Booker Platform","2026-08-09","passed","2026-08-09","Room reservation","UI tests","",""
"","0","test_room_response_parses_api_payload_into_immutable_types","Restful Booker Platform","2026-08-09","passed","2026-08-09","API contracts","Framework unit tests","",""
"","2602","Guest form reports an invalid email and phone","Restful Booker Platform","2026-08-09","passed","2026-08-09","Room reservation","UI tests","",""
"","368","Overlapping booking for the same room is rejected","Restful Booker Platform","2026-08-09","passed","2026-08-09","Booking service","API tests","",""
"","817","Protected rooms redirect an anonymous user to login","Restful Booker Platform","2026-08-09","passed","2026-08-09","Administration","UI tests","",""
"","216","Unknown message identifier returns not found","Restful Booker Platform","2026-08-09","skipped","2026-08-09","Message service","API tests","",""
"","4842","User can open a room from the public catalogue","Restful Booker Platform","2026-08-09","passed","2026-08-09","Home page","UI tests","",""
"","1","test_cleanup_removes_resources_in_reverse_creation_order","Restful Booker Platform","2026-08-09","passed","2026-08-09","Resource lifecycle","Framework unit tests","",""
"","772","Guest can create a contact message","Restful Booker Platform","2026-08-09","passed","2026-08-09","Message service","API tests","",""
"","1538","Price summary reflects the selected stay","Restful Booker Platform","2026-08-09","passed","2026-08-09","Room reservation","UI tests","",""
"","2354","User can submit a valid contact message","Restful Booker Platform","2026-08-09","passed","2026-08-09","Home page","UI tests","",""
"","1593","Protected rooms redirect an anonymous user to login","Restful Booker Platform","2026-08-09","passed","2026-08-09","Administration","UI tests","",""
"","248","Unknown room identifier returns not found","Restful Booker Platform","2026-08-09","skipped","2026-08-09","Room service","API tests","",""
"","2900","Guest form reports required names","Restful Booker Platform","2026-08-09","passed","2026-08-09","Room reservation","UI tests","",""
"","230","Booking rejects invalid guest details","Restful Booker Platform","2026-08-09","passed","2026-08-09","Booking service","API tests","",""
"","1589","User can cancel guest details entry","Restful Booker Platform","2026-08-09","passed","2026-08-09","Room reservation","UI tests","",""
"","1797","Invalid administrator credentials are rejected","Restful Booker Platform","2026-08-09","passed","2026-08-09","Administration","UI tests","",""
"","2737","Administrator can open the booking report","Restful Booker Platform","2026-08-09","passed","2026-08-09","Administration","UI tests","",""
"","1378","Selected room details are displayed","Restful Booker Platform","2026-08-09","passed","2026-08-09","Room reservation","UI tests","",""
"","0","test_response_log_fields_redact_nested_json_and_sensitive_headers","Restful Booker Platform","2026-08-09","passed","2026-08-09","HTTP diagnostics","Framework unit tests","",""
"","1","test_settings_apply_environment_overrides","Restful Booker Platform","2026-08-09","passed","2026-08-09","Configuration","Framework unit tests","",""
"","1873","Contact form reports required fields","Restful Booker Platform","2026-08-09","passed","2026-08-09","Home page","UI tests","",""
"","261","New room report matches the public contract","Restful Booker Platform","2026-08-09","passed","2026-08-09","Report service","API tests","",""
"","1483","Price summary reflects the selected stay","Restful Booker Platform","2026-08-09","passed","2026-08-09","Room reservation","UI tests","",""
"","1","test_cleanup_reports_failure_after_attempting_remaining_resources","Restful Booker Platform","2026-08-09","passed","2026-08-09","Resource lifecycle","Framework unit tests","",""
"","2573","Invalid administrator credentials are rejected","Restful Booker Platform","2026-08-09","passed","2026-08-09","Administration","UI tests","",""
"","414","Room collection matches the public contract","Restful Booker Platform","2026-08-09","passed","2026-08-09","Room service","API tests","",""
"","381","Administrator can retrieve a booking by identifier","Restful Booker Platform","2026-08-09","passed","2026-08-09","Booking service","API tests","",""
"","2741","Administrator can open the booking report","Restful Booker Platform","2026-08-09","passed","2026-08-09","Administration","UI tests","",""
"","252","Booked room is excluded from matching availability search","Restful Booker Platform","2026-08-09","passed","2026-08-09","Room service","API tests","",""
"","2981","Administrator can open the booking report","Restful Booker Platform","2026-08-09","passed","2026-08-09","Administration","UI tests","",""
"","0","test_settings_reject_non_positive_timeout","Restful Booker Platform","2026-08-09","passed","2026-08-09","Configuration","Framework unit tests","",""
"","2367","Contact form reports required fields","Restful Booker Platform","2026-08-09","passed","2026-08-09","Home page","UI tests","",""
"","227","Created room can be retrieved by identifier","Restful Booker Platform","2026-08-09","passed","2026-08-09","Room service","API tests","",""
"","619","Administrator can create an isolated room","Restful Booker Platform","2026-08-09","passed","2026-08-09","Room service","API tests","",""
"","2734","User can open a room from the public catalogue","Restful Booker Platform","2026-08-09","passed","2026-08-09","Home page","UI tests","",""
"","0","test_response_log_fields_fall_back_to_text_for_invalid_json","Restful Booker Platform","2026-08-09","passed","2026-08-09","HTTP diagnostics","Framework unit tests","",""
"","1","test_token_response_rejects_non_string_token","Restful Booker Platform","2026-08-09","passed","2026-08-09","API contracts","Framework unit tests","",""
"","1933","Guest form reports an invalid email and phone","Restful Booker Platform","2026-08-09","passed","2026-08-09","Room reservation","UI tests","",""
"","2500","Guest form reports required names","Restful Booker Platform","2026-08-09","passed","2026-08-09","Room reservation","UI tests","",""
"","2922","Guest form reports an invalid email and phone","Restful Booker Platform","2026-08-09","passed","2026-08-09","Room reservation","UI tests","",""
"","225","Anonymous user cannot delete a message","Restful Booker Platform","2026-08-09","passed","2026-08-09","Message service","API tests","",""
"","0","test_report_step_uses_fixed_title_and_preserves_function_metadata","Restful Booker Platform","2026-08-09","passed","2026-08-09","Reporting","Framework unit tests","",""
"","1","test_cleanup_accepts_failed_delete_when_resource_is_already_absent","Restful Booker Platform","2026-08-09","passed","2026-08-09","Resource lifecycle","Framework unit tests","",""
"","2922","Logout removes access to administration","Restful Booker Platform","2026-08-09","passed","2026-08-09","Administration","UI tests","",""
"","1375","Contact form reports an invalid email and phone","Restful Booker Platform","2026-08-09","passed","2026-08-09","Home page","UI tests","",""
"","1","test_schema_registry_reports_every_violation_with_json_path","Restful Booker Platform","2026-08-09","passed","2026-08-09","Schema validation","Framework unit tests","",""
"","394","Branding matches the public contract","Restful Booker Platform","2026-08-09","passed","2026-08-09","Branding service","API tests","",""
"","1554","Primary navigation opens the contact section","Restful Booker Platform","2026-08-09","passed","2026-08-09","Home page","UI tests","",""
"","2845","User can open a room from the public catalogue","Restful Booker Platform","2026-08-09","passed","2026-08-09","Home page","UI tests","",""
"","2027","Contact form reports an invalid email and phone","Restful Booker Platform","2026-08-09","passed","2026-08-09","Home page","UI tests","",""
