"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1477","Contact form reports an invalid email and phone","Restful Booker Platform","2026-09-26","passed","2026-09-26","Home page","UI tests","",""
"","1463","Price summary reflects the selected stay","Restful Booker Platform","2026-09-26","passed","2026-09-26","Room reservation","UI tests","",""
"","0","test_settings_apply_environment_overrides","Restful Booker Platform","2026-09-26","passed","2026-09-26","Configuration","Framework unit tests","",""
"","2369","Protected rooms redirect an anonymous user to login","Restful Booker Platform","2026-09-26","passed","2026-09-26","Administration","UI tests","",""
"","233","Booking rejects checkout before check-in","Restful Booker Platform","2026-09-26","passed","2026-09-26","Booking service","API tests","",""
"","0","test_authentication_models_hide_secrets_without_changing_payloads","Restful Booker Platform","2026-09-26","passed","2026-09-26","API contracts","Framework unit tests","",""
"","1","test_message_discovery_retries_until_created_message_is_visible","Restful Booker Platform","2026-09-26","passed","2026-09-26","API resource fixtures","Framework unit tests","",""
"","1","test_booking_collection_finds_exact_unique_guest","Restful Booker Platform","2026-09-26","passed","2026-09-26","API contracts","Framework unit tests","",""
"","0","test_expected_status_is_never_classified_as_known_defect","Restful Booker Platform","2026-09-26","passed","2026-09-26","Expected failures","Framework unit tests","",""
"","1761","User can cancel guest details entry","Restful Booker Platform","2026-09-26","passed","2026-09-26","Room reservation","UI tests","",""
"","1","test_transport_returns_raw_responses_and_explicit_timeouts[500]","Restful Booker Platform","2026-09-26","passed","2026-09-26","HTTP transport","Framework unit tests","",""
"","273","Booked room is excluded from matching availability search","Restful Booker Platform","2026-09-26","passed","2026-09-26","Room service","API tests","",""
"","391","Unknown authentication token is rejected","Restful Booker Platform","2026-09-26","passed","2026-09-26","Authentication service","API tests","",""
"","0","test_settings_reject_invalid_connect_timeout[-1]","Restful Booker Platform","2026-09-26","passed","2026-09-26","Configuration","Framework unit tests","",""
"","939","Protected rooms redirect an anonymous user to login","Restful Booker Platform","2026-09-26","passed","2026-09-26","Administration","UI tests","",""
"","1","test_cleanup_refuses_changed_resource_identifier","Restful Booker Platform","2026-09-26","passed","2026-09-26","Resource lifecycle","Framework unit tests","",""
"","2794","Contact form reports an invalid email and phone","Restful Booker Platform","2026-09-26","passed","2026-09-26","Home page","UI tests","",""
"","194","Anonymous user cannot create a room","Restful Booker Platform","2026-09-26","passed","2026-09-26","Room service","API tests","",""
"","1","test_server_error_requires_explicit_known_defect_declaration","Restful Booker Platform","2026-09-26","passed","2026-09-26","Expected failures","Framework unit tests","",""
"","161","Administrator can retrieve a booking by identifier","Restful Booker Platform","2026-09-26","passed","2026-09-26","Booking service","API tests","",""
"","3320","Primary navigation opens the contact section","Restful Booker Platform","2026-09-26","passed","2026-09-26","Home page","UI tests","",""
"","1","test_screenshot_failure_preserves_test_failure","Restful Booker Platform","2026-09-26","passed","2026-09-26","Browser diagnostics","Framework unit tests","",""
"","251","Created room can be retrieved by identifier","Restful Booker Platform","2026-09-26","passed","2026-09-26","Room service","API tests","",""
"","2583","Administrator can open the booking report","Restful Booker Platform","2026-09-26","passed","2026-09-26","Administration","UI tests","",""
"","2274","Administrator can open the booking report","Restful Booker Platform","2026-09-26","passed","2026-09-26","Administration","UI tests","",""
"","2468","Administrator can open the booking report","Restful Booker Platform","2026-09-26","passed","2026-09-26","Administration","UI tests","",""
"","0","test_booking_request_serializes_external_field_names","Restful Booker Platform","2026-09-26","passed","2026-09-26","API contracts","Framework unit tests","",""
"","0","test_closed_page_is_not_captured","Restful Booker Platform","2026-09-26","passed","2026-09-26","Browser diagnostics","Framework unit tests","",""
"","1750","Guest form reports required names","Restful Booker Platform","2026-09-26","passed","2026-09-26","Room reservation","UI tests","",""
"","1","test_rejected_creation_does_not_delete_any_existing_message","Restful Booker Platform","2026-09-26","passed","2026-09-26","Resource lifecycle","Framework unit tests","",""
"","2344","Logout removes access to administration","Restful Booker Platform","2026-09-26","passed","2026-09-26","Administration","UI tests","",""
"","1","test_transport_returns_raw_responses_and_explicit_timeouts[404]","Restful Booker Platform","2026-09-26","passed","2026-09-26","HTTP transport","Framework unit tests","",""
"","0","test_corrected_not_found_response_passes","Restful Booker Platform","2026-09-26","passed","2026-09-26","Expected failures","Framework unit tests","",""
"","0","test_settings_reject_non_positive_timeout","Restful Booker Platform","2026-09-26","passed","2026-09-26","Configuration","Framework unit tests","",""
"","1736","Guest form reports required names","Restful Booker Platform","2026-09-26","passed","2026-09-26","Room reservation","UI tests","",""
"","2913","User can open a room from the public catalogue","Restful Booker Platform","2026-09-26","passed","2026-09-26","Home page","UI tests","",""
"","1","test_transport_returns_raw_responses_and_explicit_timeouts[200]","Restful Booker Platform","2026-09-26","passed","2026-09-26","HTTP transport","Framework unit tests","",""
"","271","Created booking appears as an unavailable room period","Restful Booker Platform","2026-09-26","passed","2026-09-26","Report service","API tests","",""
"","1230","Price summary reflects the selected stay","Restful Booker Platform","2026-09-26","passed","2026-09-26","Room reservation","UI tests","",""
"","1","test_documented_server_error_raises_known_defect","Restful Booker Platform","2026-09-26","passed","2026-09-26","Expected failures","Framework unit tests","",""
"","1","test_cleanup_removes_resources_in_reverse_creation_order","Restful Booker Platform","2026-09-26","passed","2026-09-26","Resource lifecycle","Framework unit tests","",""
"","0","test_response_log_fields_fall_back_to_text_for_invalid_json","Restful Booker Platform","2026-09-26","passed","2026-09-26","HTTP diagnostics","Framework unit tests","",""
"","1","test_message_discovery_reports_a_bounded_timeout","Restful Booker Platform","2026-09-26","passed","2026-09-26","API resource fixtures","Framework unit tests","",""
"","142","Overlapping booking for the same room is rejected","Restful Booker Platform","2026-09-26","passed","2026-09-26","Booking service","API tests","",""
"","0","test_settings_reject_invalid_base_url[https://bad host.test]","Restful Booker Platform","2026-09-26","passed","2026-09-26","Configuration","Framework unit tests","",""
"","1503","Guest form reports required names","Restful Booker Platform","2026-09-26","passed","2026-09-26","Room reservation","UI tests","",""
"","593","A newly issued token is accepted by validation","Restful Booker Platform","2026-09-26","passed","2026-09-26","Authentication service","API tests","",""
"","0","test_room_response_parses_api_payload_into_immutable_types","Restful Booker Platform","2026-09-26","passed","2026-09-26","API contracts","Framework unit tests","",""
"","239","Booking rejects invalid guest details","Restful Booker Platform","2026-09-26","passed","2026-09-26","Booking service","API tests","",""
"","2027","Invalid administrator credentials are rejected","Restful Booker Platform","2026-09-26","passed","2026-09-26","Administration","UI tests","",""
"","1995","Contact form reports an invalid email and phone","Restful Booker Platform","2026-09-26","passed","2026-09-26","Home page","UI tests","",""
"","0","test_settings_reject_invalid_base_url[example.test]","Restful Booker Platform","2026-09-26","passed","2026-09-26","Configuration","Framework unit tests","",""
"","540","Administrator can create an isolated room","Restful Booker Platform","2026-09-26","passed","2026-09-26","Room service","API tests","",""
"","1","test_unrelated_status_remains_an_unexpected_failure[403]","Restful Booker Platform","2026-09-26","passed","2026-09-26","Expected failures","Framework unit tests","",""
"","2569","Administrator can sign in","Restful Booker Platform","2026-09-26","passed","2026-09-26","Administration","UI tests","",""
"","766","Selected room details are displayed","Restful Booker Platform","2026-09-26","passed","2026-09-26","Room reservation","UI tests","",""
"","1","test_cleanup_rediscovers_room_when_setup_failed_before_id_was_known","Restful Booker Platform","2026-09-26","passed","2026-09-26","Resource lifecycle","Framework unit tests","",""
"","1","test_unrelated_status_remains_an_unexpected_failure[400]","Restful Booker Platform","2026-09-26","passed","2026-09-26","Expected failures","Framework unit tests","",""
"","1","test_transport_reports_timeouts_without_retrying","Restful Booker Platform","2026-09-26","passed","2026-09-26","HTTP transport","Framework unit tests","",""
"","1258","Primary navigation opens the contact section","Restful Booker Platform","2026-09-26","passed","2026-09-26","Home page","UI tests","",""
"","1","test_admin_session_closes_when_login_response_cannot_be_parsed","Restful Booker Platform","2026-09-26","passed","2026-09-26","Session isolation","Framework unit tests","",""
"","0","test_settings_reject_invalid_connect_timeout[]","Restful Booker Platform","2026-09-26","passed","2026-09-26","Configuration","Framework unit tests","",""
"","160","Anonymous user cannot retrieve a booking by identifier","Restful Booker Platform","2026-09-26","passed","2026-09-26","Booking service","API tests","",""
