"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","242","Anonymous user cannot delete a room","Restful Booker Platform","2026-09-13","passed","2026-09-13","Room service","API tests","",""
"","427","Administrator can create an isolated room","Restful Booker Platform","2026-09-13","passed","2026-09-13","Room service","API tests","",""
"","113","Anonymous user cannot delete a message","Restful Booker Platform","2026-09-13","passed","2026-09-13","Message service","API tests","",""
"","1165","Invalid administrator credentials are rejected","Restful Booker Platform","2026-09-13","passed","2026-09-13","Administration","UI tests","",""
"","247","Room collection matches the public contract","Restful Booker Platform","2026-09-13","passed","2026-09-13","Room service","API tests","",""
"","390","Administrator can mark a contact message as read","Restful Booker Platform","2026-09-13","passed","2026-09-13","Message service","API tests","",""
"","97","Anonymous user cannot list room bookings","Restful Booker Platform","2026-09-13","passed","2026-09-13","Booking service","API tests","",""
"","150","New room report matches the public contract","Restful Booker Platform","2026-09-13","passed","2026-09-13","Report service","API tests","",""
"","126","Created booking appears as an unavailable room period","Restful Booker Platform","2026-09-13","passed","2026-09-13","Report service","API tests","",""
"","3991","User can open a room from the public catalogue","Restful Booker Platform","2026-09-13","passed","2026-09-13","Home page","UI tests","",""
"","0","test_settings_use_safe_sandbox_defaults","Restful Booker Platform","2026-09-13","passed","2026-09-13","Configuration","Framework unit tests","",""
"","0","test_request_log_fields_redact_credentials_headers_and_cookies","Restful Booker Platform","2026-09-13","passed","2026-09-13","HTTP diagnostics","Framework unit tests","",""
"","141","Booked room is excluded from matching availability search","Restful Booker Platform","2026-09-13","passed","2026-09-13","Room service","API tests","",""
"","2076","Logout removes access to administration","Restful Booker Platform","2026-09-13","passed","2026-09-13","Administration","UI tests","",""
"","151","Branding matches the public contract","Restful Booker Platform","2026-09-13","passed","2026-09-13","Branding service","API tests","",""
"","1781","Guest form reports required names","Restful Booker Platform","2026-09-13","passed","2026-09-13","Room reservation","UI tests","",""
"","1417","User can cancel guest details entry","Restful Booker Platform","2026-09-13","passed","2026-09-13","Room reservation","UI tests","",""
"","598","Protected rooms redirect an anonymous user to login","Restful Booker Platform","2026-09-13","passed","2026-09-13","Administration","UI tests","",""
"","0","test_settings_reject_non_positive_timeout","Restful Booker Platform","2026-09-13","passed","2026-09-13","Configuration","Framework unit tests","",""
"","127","Anonymous user cannot retrieve a booking by identifier","Restful Booker Platform","2026-09-13","passed","2026-09-13","Booking service","API tests","",""
"","0","test_response_log_fields_fall_back_to_text_for_invalid_json","Restful Booker Platform","2026-09-13","passed","2026-09-13","HTTP diagnostics","Framework unit tests","",""
"","1368","User can submit a valid contact message","Restful Booker Platform","2026-09-13","passed","2026-09-13","Home page","UI tests","",""
"","1731","Guest form reports an invalid email and phone","Restful Booker Platform","2026-09-13","passed","2026-09-13","Room reservation","UI tests","",""
"","1","test_report_step_propagates_wrapped_exception","Restful Booker Platform","2026-09-13","passed","2026-09-13","Reporting","Framework unit tests","",""
"","1767","Administrator can open the booking report","Restful Booker Platform","2026-09-13","passed","2026-09-13","Administration","UI tests","",""
"","2294","Guest form reports required names","Restful Booker Platform","2026-09-13","passed","2026-09-13","Room reservation","UI tests","",""
"","1","test_response_log_fields_redact_nested_json_and_sensitive_headers","Restful Booker Platform","2026-09-13","passed","2026-09-13","HTTP diagnostics","Framework unit tests","",""
"","2038","Administrator can sign in","Restful Booker Platform","2026-09-13","passed","2026-09-13","Administration","UI tests","",""
"","1101","Administrator can sign in","Restful Booker Platform","2026-09-13","passed","2026-09-13","Administration","UI tests","",""
"","2787","User can submit a valid contact message","Restful Booker Platform","2026-09-13","passed","2026-09-13","Home page","UI tests","",""
"","951","Guest form reports required names","Restful Booker Platform","2026-09-13","passed","2026-09-13","Room reservation","UI tests","",""
"","116","Administrator can retrieve a booking by identifier","Restful Booker Platform","2026-09-13","passed","2026-09-13","Booking service","API tests","",""
"","1277","Contact form reports required fields","Restful Booker Platform","2026-09-13","passed","2026-09-13","Home page","UI tests","",""
"","1698","Contact form reports required fields","Restful Booker Platform","2026-09-13","passed","2026-09-13","Home page","UI tests","",""
"","820","Price summary reflects the selected stay","Restful Booker Platform","2026-09-13","passed","2026-09-13","Room reservation","UI tests","",""
"","152","Unknown authentication token is rejected","Restful Booker Platform","2026-09-13","passed","2026-09-13","Authentication service","API tests","",""
"","0","test_report_step_uses_fixed_title_and_preserves_function_metadata","Restful Booker Platform","2026-09-13","passed","2026-09-13","Reporting","Framework unit tests","",""
"","441","A newly issued token is accepted by validation","Restful Booker Platform","2026-09-13","passed","2026-09-13","Authentication service","API tests","",""
"","2083","Administrator can open the booking report","Restful Booker Platform","2026-09-13","passed","2026-09-13","Administration","UI tests","",""
"","3065","Logout removes access to administration","Restful Booker Platform","2026-09-13","passed","2026-09-13","Administration","UI tests","",""
"","892","User can cancel guest details entry","Restful Booker Platform","2026-09-13","passed","2026-09-13","Room reservation","UI tests","",""
"","228","Unknown message identifier returns not found","Restful Booker Platform","2026-09-13","skipped","2026-09-13","Message service","API tests","",""
