"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","737","Protected rooms redirect an anonymous user to login","Restful Booker Platform","2026-09-02","passed","2026-09-02","Administration","UI tests","",""
"","1744","Guest form reports required names","Restful Booker Platform","2026-09-02","passed","2026-09-02","Room reservation","UI tests","",""
"","2626","Administrator can open the booking report","Restful Booker Platform","2026-09-02","passed","2026-09-02","Administration","UI tests","",""
"","242","Unknown room identifier returns not found","Restful Booker Platform","2026-09-02","skipped","2026-09-02","Room service","API tests","",""
"","1","test_schema_registry_reports_every_violation_with_json_path","Restful Booker Platform","2026-09-02","passed","2026-09-02","Schema validation","Framework unit tests","",""
"","2220","Logout removes access to administration","Restful Booker Platform","2026-09-02","passed","2026-09-02","Administration","UI tests","",""
"","341","Administrator can create an isolated room","Restful Booker Platform","2026-09-02","passed","2026-09-02","Room service","API tests","",""
"","2842","User can open a room from the public catalogue","Restful Booker Platform","2026-09-02","passed","2026-09-02","Home page","UI tests","",""
"","4176","User can open a room from the public catalogue","Restful Booker Platform","2026-09-02","passed","2026-09-02","Home page","UI tests","",""
"","233","Booked room is excluded from matching availability search","Restful Booker Platform","2026-09-02","passed","2026-09-02","Room service","API tests","",""
"","773","Selected room details are displayed","Restful Booker Platform","2026-09-02","passed","2026-09-02","Room reservation","UI tests","",""
"","1414","Price summary reflects the selected stay","Restful Booker Platform","2026-09-02","passed","2026-09-02","Room reservation","UI tests","",""
"","101","Overlapping booking for the same room is rejected","Restful Booker Platform","2026-09-02","passed","2026-09-02","Booking service","API tests","",""
"","0","test_booking_collection_finds_exact_unique_guest","Restful Booker Platform","2026-09-02","passed","2026-09-02","API contracts","Framework unit tests","",""
"","1","test_token_response_rejects_non_string_token","Restful Booker Platform","2026-09-02","passed","2026-09-02","API contracts","Framework unit tests","",""
"","746","Protected rooms redirect an anonymous user to login","Restful Booker Platform","2026-09-02","passed","2026-09-02","Administration","UI tests","",""
"","0","test_settings_use_safe_sandbox_defaults","Restful Booker Platform","2026-09-02","passed","2026-09-02","Configuration","Framework unit tests","",""
"","200","Booking rejects invalid guest details","Restful Booker Platform","2026-09-02","passed","2026-09-02","Booking service","API tests","",""
"","304","Administrator can mark a contact message as read","Restful Booker Platform","2026-09-02","passed","2026-09-02","Message service","API tests","",""
"","0","test_report_step_uses_fixed_title_and_preserves_function_metadata","Restful Booker Platform","2026-09-02","passed","2026-09-02","Reporting","Framework unit tests","",""
"","158","New room report matches the public contract","Restful Booker Platform","2026-09-02","passed","2026-09-02","Report service","API tests","",""
"","787","Price summary reflects the selected stay","Restful Booker Platform","2026-09-02","passed","2026-09-02","Room reservation","UI tests","",""
"","974","Primary navigation opens the contact section","Restful Booker Platform","2026-09-02","passed","2026-09-02","Home page","UI tests","",""
"","210","Unknown message identifier returns not found","Restful Booker Platform","2026-09-02","skipped","2026-09-02","Message service","API tests","",""
"","869","Price summary reflects the selected stay","Restful Booker Platform","2026-09-02","passed","2026-09-02","Room reservation","UI tests","",""
"","357","Guest can create a booking for an isolated room","Restful Booker Platform","2026-09-02","passed","2026-09-02","Booking service","API tests","",""
"","1037","Protected rooms redirect an anonymous user to login","Restful Booker Platform","2026-09-02","passed","2026-09-02","Administration","UI tests","",""
"","232","Branding matches the public contract","Restful Booker Platform","2026-09-02","passed","2026-09-02","Branding service","API tests","",""
"","101","Anonymous user cannot list room bookings","Restful Booker Platform","2026-09-02","passed","2026-09-02","Booking service","API tests","",""
"","287","A newly issued token is accepted by validation","Restful Booker Platform","2026-09-02","passed","2026-09-02","Authentication service","API tests","",""
"","767","Primary navigation opens the contact section","Restful Booker Platform","2026-09-02","passed","2026-09-02","Home page","UI tests","",""
"","2952","Guest form reports an invalid email and phone","Restful Booker Platform","2026-09-02","passed","2026-09-02","Room reservation","UI tests","",""
"","126","Anonymous user cannot create a room","Restful Booker Platform","2026-09-02","passed","2026-09-02","Room service","API tests","",""
"","1564","Invalid administrator credentials are rejected","Restful Booker Platform","2026-09-02","passed","2026-09-02","Administration","UI tests","",""
"","1728","Invalid administrator credentials are rejected","Restful Booker Platform","2026-09-02","passed","2026-09-02","Administration","UI tests","",""
"","2","test_schema_registry_accepts_valid_contract","Restful Booker Platform","2026-09-02","passed","2026-09-02","Schema validation","Framework unit tests","",""
"","0","test_settings_reject_non_positive_timeout","Restful Booker Platform","2026-09-02","passed","2026-09-02","Configuration","Framework unit tests","",""
"","0","test_response_log_fields_redact_nested_json_and_sensitive_headers","Restful Booker Platform","2026-09-02","passed","2026-09-02","HTTP diagnostics","Framework unit tests","",""
"","1","test_cleanup_reports_failure_after_attempting_remaining_resources","Restful Booker Platform","2026-09-02","passed","2026-09-02","Resource lifecycle","Framework unit tests","",""
"","167","Room collection matches the public contract","Restful Booker Platform","2026-09-02","passed","2026-09-02","Room service","API tests","",""
"","129","Created booking appears as an unavailable room period","Restful Booker Platform","2026-09-02","passed","2026-09-02","Report service","API tests","",""
"","1866","User can cancel guest details entry","Restful Booker Platform","2026-09-02","passed","2026-09-02","Room reservation","UI tests","",""
"","2409","Guest form reports required names","Restful Booker Platform","2026-09-02","passed","2026-09-02","Room reservation","UI tests","",""
"","1485","Contact form reports an invalid email and phone","Restful Booker Platform","2026-09-02","passed","2026-09-02","Home page","UI tests","",""
"","1745","User can submit a valid contact message","Restful Booker Platform","2026-09-02","passed","2026-09-02","Home page","UI tests","",""
"","2034","User can open a room from the public catalogue","Restful Booker Platform","2026-09-02","passed","2026-09-02","Home page","UI tests","",""
"","1536","Contact form reports required fields","Restful Booker Platform","2026-09-02","passed","2026-09-02","Home page","UI tests","",""
"","929","User can cancel guest details entry","Restful Booker Platform","2026-09-02","passed","2026-09-02","Room reservation","UI tests","",""
"","2587","Administrator can open the booking report","Restful Booker Platform","2026-09-02","passed","2026-09-02","Administration","UI tests","",""
"","104","Booking rejects checkout before check-in","Restful Booker Platform","2026-09-02","passed","2026-09-02","Booking service","API tests","",""
"","1","test_cleanup_rediscovers_room_when_setup_failed_before_id_was_known","Restful Booker Platform","2026-09-02","passed","2026-09-02","Resource lifecycle","Framework unit tests","",""
"","1888","Administrator can open the booking report","Restful Booker Platform","2026-09-02","passed","2026-09-02","Administration","UI tests","",""
"","213","Administrator can retrieve a booking by identifier","Restful Booker Platform","2026-09-02","passed","2026-09-02","Booking service","API tests","",""
"","1383","Administrator can sign in","Restful Booker Platform","2026-09-02","passed","2026-09-02","Administration","UI tests","",""
"","1","test_cleanup_removes_resources_in_reverse_creation_order","Restful Booker Platform","2026-09-02","passed","2026-09-02","Resource lifecycle","Framework unit tests","",""
"","1875","Contact form reports required fields","Restful Booker Platform","2026-09-02","passed","2026-09-02","Home page","UI tests","",""
"","0","test_request_log_fields_redact_credentials_headers_and_cookies","Restful Booker Platform","2026-09-02","passed","2026-09-02","HTTP diagnostics","Framework unit tests","",""
"","1458","Contact form reports an invalid email and phone","Restful Booker Platform","2026-09-02","passed","2026-09-02","Home page","UI tests","",""
