"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","417","Created booking appears as an unavailable room period","Restful Booker Platform","2026-08-08","passed","2026-08-08","Report service","API tests","",""
"","0","test_room_response_parses_api_payload_into_immutable_types","Restful Booker Platform","2026-08-08","passed","2026-08-08","API contracts","Framework unit tests","",""
"","389","Overlapping booking for the same room is rejected","Restful Booker Platform","2026-08-08","passed","2026-08-08","Booking service","API tests","",""
"","0","test_report_step_propagates_wrapped_exception","Restful Booker Platform","2026-08-08","passed","2026-08-08","Reporting","Framework unit tests","",""
"","2171","User can open a room from the public catalogue","Restful Booker Platform","2026-08-08","passed","2026-08-08","Home page","UI tests","",""
"","1","test_cleanup_accepts_failed_delete_when_resource_is_already_absent","Restful Booker Platform","2026-08-08","passed","2026-08-08","Resource lifecycle","Framework unit tests","",""
"","591","Protected rooms redirect an anonymous user to login","Restful Booker Platform","2026-08-08","passed","2026-08-08","Administration","UI tests","",""
"","0","test_settings_reject_non_positive_timeout","Restful Booker Platform","2026-08-08","passed","2026-08-08","Configuration","Framework unit tests","",""
"","1","test_token_response_rejects_non_string_token","Restful Booker Platform","2026-08-08","passed","2026-08-08","API contracts","Framework unit tests","",""
"","395","Booking rejects checkout before check-in","Restful Booker Platform","2026-08-08","passed","2026-08-08","Booking service","API tests","",""
"","0","test_response_log_fields_redact_nested_json_and_sensitive_headers","Restful Booker Platform","2026-08-08","passed","2026-08-08","HTTP diagnostics","Framework unit tests","",""
"","2614","Contact form reports an invalid email and phone","Restful Booker Platform","2026-08-08","passed","2026-08-08","Home page","UI tests","",""
"","422","Branding matches the public contract","Restful Booker Platform","2026-08-08","passed","2026-08-08","Branding service","API tests","",""
"","1891","Administrator can open the booking report","Restful Booker Platform","2026-08-08","passed","2026-08-08","Administration","UI tests","",""
"","860","User can cancel guest details entry","Restful Booker Platform","2026-08-08","passed","2026-08-08","Room reservation","UI tests","",""
"","1167","A newly issued token is accepted by validation","Restful Booker Platform","2026-08-08","passed","2026-08-08","Authentication service","API tests","",""
"","2","test_schema_registry_reports_every_violation_with_json_path","Restful Booker Platform","2026-08-08","passed","2026-08-08","Schema validation","Framework unit tests","",""
"","240","Booking rejects invalid guest details","Restful Booker Platform","2026-08-08","passed","2026-08-08","Booking service","API tests","",""
"","916","Contact form reports required fields","Restful Booker Platform","2026-08-08","passed","2026-08-08","Home page","UI tests","",""
"","1","test_settings_apply_environment_overrides","Restful Booker Platform","2026-08-08","passed","2026-08-08","Configuration","Framework unit tests","",""
"","416","New room report matches the public contract","Restful Booker Platform","2026-08-08","passed","2026-08-08","Report service","API tests","",""
"","832","Administrator can create an isolated room","Restful Booker Platform","2026-08-08","passed","2026-08-08","Room service","API tests","",""
"","0","test_response_log_fields_truncate_large_text_body","Restful Booker Platform","2026-08-08","passed","2026-08-08","HTTP diagnostics","Framework unit tests","",""
"","418","Contact message rejects an invalid email","Restful Booker Platform","2026-08-08","passed","2026-08-08","Message service","API tests","",""
"","999","Guest can create a booking for an isolated room","Restful Booker Platform","2026-08-08","passed","2026-08-08","Booking service","API tests","",""
