"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","694","Primary navigation opens the contact section","Restful Booker Platform","2026-09-25","passed","2026-09-25","Home page","UI tests","",""
"","2","test_schema_registry_reports_every_violation_with_json_path","Restful Booker Platform","2026-09-25","passed","2026-09-25","Schema validation","Framework unit tests","",""
"","705","Selected room details are displayed","Restful Booker Platform","2026-09-25","passed","2026-09-25","Room reservation","UI tests","",""
"","903","User can submit a valid contact message","Restful Booker Platform","2026-09-25","passed","2026-09-25","Home page","UI tests","",""
"","207","Booking rejects checkout before check-in","Restful Booker Platform","2026-09-25","passed","2026-09-25","Booking service","API tests","",""
"","847","Protected rooms redirect an anonymous user to login","Restful Booker Platform","2026-09-25","passed","2026-09-25","Administration","UI tests","",""
"","210","Unknown message identifier returns not found","Restful Booker Platform","2026-09-25","skipped","2026-09-25","Message service","API tests","",""
"","357","Anonymous user cannot list room bookings","Restful Booker Platform","2026-09-25","passed","2026-09-25","Booking service","API tests","",""
"","379","Administrator can retrieve a booking by identifier","Restful Booker Platform","2026-09-25","passed","2026-09-25","Booking service","API tests","",""
"","0","test_booking_collection_finds_exact_unique_guest","Restful Booker Platform","2026-09-25","passed","2026-09-25","API contracts","Framework unit tests","",""
"","626","Protected rooms redirect an anonymous user to login","Restful Booker Platform","2026-09-25","passed","2026-09-25","Administration","UI tests","",""
"","351","Booked room is excluded from matching availability search","Restful Booker Platform","2026-09-25","passed","2026-09-25","Room service","API tests","",""
"","2220","Guest form reports required names","Restful Booker Platform","2026-09-25","passed","2026-09-25","Room reservation","UI tests","",""
"","356","Booking rejects invalid guest details","Restful Booker Platform","2026-09-25","passed","2026-09-25","Booking service","API tests","",""
"","402","Branding matches the public contract","Restful Booker Platform","2026-09-25","passed","2026-09-25","Branding service","API tests","",""
"","2102","Guest form reports an invalid email and phone","Restful Booker Platform","2026-09-25","passed","2026-09-25","Room reservation","UI tests","",""
"","1","test_cleanup_reports_failure_after_attempting_remaining_resources","Restful Booker Platform","2026-09-25","passed","2026-09-25","Resource lifecycle","Framework unit tests","",""
"","2021","Logout removes access to administration","Restful Booker Platform","2026-09-25","passed","2026-09-25","Administration","UI tests","",""
"","0","test_settings_apply_environment_overrides","Restful Booker Platform","2026-09-25","passed","2026-09-25","Configuration","Framework unit tests","",""
"","725","Administrator can mark a contact message as read","Restful Booker Platform","2026-09-25","passed","2026-09-25","Message service","API tests","",""
"","215","Anonymous user cannot delete a room","Restful Booker Platform","2026-09-25","passed","2026-09-25","Room service","API tests","",""
"","3034","User can open a room from the public catalogue","Restful Booker Platform","2026-09-25","passed","2026-09-25","Home page","UI tests","",""
"","219","Created booking appears as an unavailable room period","Restful Booker Platform","2026-09-25","passed","2026-09-25","Report service","API tests","",""
"","1311","Guest form reports an invalid email and phone","Restful Booker Platform","2026-09-25","passed","2026-09-25","Room reservation","UI tests","",""
"","356","Overlapping booking for the same room is rejected","Restful Booker Platform","2026-09-25","passed","2026-09-25","Booking service","API tests","",""
"","1465","User can submit a valid contact message","Restful Booker Platform","2026-09-25","passed","2026-09-25","Home page","UI tests","",""
"","718","User can cancel guest details entry","Restful Booker Platform","2026-09-25","passed","2026-09-25","Room reservation","UI tests","",""
"","247","Room collection matches the public contract","Restful Booker Platform","2026-09-25","passed","2026-09-25","Room service","API tests","",""
"","0","test_report_step_uses_fixed_title_and_preserves_function_metadata","Restful Booker Platform","2026-09-25","passed","2026-09-25","Reporting","Framework unit tests","",""
"","1208","User can open a room from the public catalogue","Restful Booker Platform","2026-09-25","passed","2026-09-25","Home page","UI tests","",""
"","0","test_room_response_parses_api_payload_into_immutable_types","Restful Booker Platform","2026-09-25","passed","2026-09-25","API contracts","Framework unit tests","",""
"","270","Invalid credentials are rejected","Restful Booker Platform","2026-09-25","passed","2026-09-25","Authentication service","API tests","",""
"","292","Unknown authentication token is rejected","Restful Booker Platform","2026-09-25","passed","2026-09-25","Authentication service","API tests","",""
"","1","test_cleanup_rediscovers_room_when_setup_failed_before_id_was_known","Restful Booker Platform","2026-09-25","passed","2026-09-25","Resource lifecycle","Framework unit tests","",""
"","590","Guest can create a booking for an isolated room","Restful Booker Platform","2026-09-25","passed","2026-09-25","Booking service","API tests","",""
"","0","test_cleanup_removes_resources_in_reverse_creation_order","Restful Booker Platform","2026-09-25","passed","2026-09-25","Resource lifecycle","Framework unit tests","",""
"","1398","Price summary reflects the selected stay","Restful Booker Platform","2026-09-25","passed","2026-09-25","Room reservation","UI tests","",""
"","1257","User can cancel guest details entry","Restful Booker Platform","2026-09-25","passed","2026-09-25","Room reservation","UI tests","",""
"","1503","Invalid administrator credentials are rejected","Restful Booker Platform","2026-09-25","passed","2026-09-25","Administration","UI tests","",""
"","1","test_response_log_fields_truncate_large_text_body","Restful Booker Platform","2026-09-25","passed","2026-09-25","HTTP diagnostics","Framework unit tests","",""
"","857","Selected room details are displayed","Restful Booker Platform","2026-09-25","passed","2026-09-25","Room reservation","UI tests","",""
"","1591","Primary navigation opens the contact section","Restful Booker Platform","2026-09-25","passed","2026-09-25","Home page","UI tests","",""
"","401","Contact message rejects an invalid email","Restful Booker Platform","2026-09-25","passed","2026-09-25","Message service","API tests","",""
"","446","Guest can create a contact message","Restful Booker Platform","2026-09-25","passed","2026-09-25","Message service","API tests","",""
"","0","test_report_step_propagates_wrapped_exception","Restful Booker Platform","2026-09-25","passed","2026-09-25","Reporting","Framework unit tests","",""
"","451","Administrator can create an isolated room","Restful Booker Platform","2026-09-25","passed","2026-09-25","Room service","API tests","",""
"","1586","User can cancel guest details entry","Restful Booker Platform","2026-09-25","passed","2026-09-25","Room reservation","UI tests","",""
"","2147","Logout removes access to administration","Restful Booker Platform","2026-09-25","passed","2026-09-25","Administration","UI tests","",""
"","2020","User can submit a valid contact message","Restful Booker Platform","2026-09-25","passed","2026-09-25","Home page","UI tests","",""
"","1703","Administrator can open the booking report","Restful Booker Platform","2026-09-25","passed","2026-09-25","Administration","UI tests","",""
"","941","Invalid administrator credentials are rejected","Restful Booker Platform","2026-09-25","passed","2026-09-25","Administration","UI tests","",""
"","2","test_schema_registry_accepts_valid_contract","Restful Booker Platform","2026-09-25","passed","2026-09-25","Schema validation","Framework unit tests","",""
"","0","test_settings_reject_non_positive_timeout","Restful Booker Platform","2026-09-25","passed","2026-09-25","Configuration","Framework unit tests","",""
