"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2072","Logout removes access to administration","Restful Booker Platform","2026-09-07","passed","2026-09-07","Administration","UI tests","",""
"","1","test_cleanup_removes_resources_in_reverse_creation_order","Restful Booker Platform","2026-09-07","passed","2026-09-07","Resource lifecycle","Framework unit tests","",""
"","148","Contact message rejects an invalid email","Restful Booker Platform","2026-09-07","passed","2026-09-07","Message service","API tests","",""
"","1313","Guest form reports an invalid email and phone","Restful Booker Platform","2026-09-07","passed","2026-09-07","Room reservation","UI tests","",""
"","893","Selected room details are displayed","Restful Booker Platform","2026-09-07","passed","2026-09-07","Room reservation","UI tests","",""
"","766","Invalid administrator credentials are rejected","Restful Booker Platform","2026-09-07","passed","2026-09-07","Administration","UI tests","",""
"","661","Primary navigation opens the contact section","Restful Booker Platform","2026-09-07","passed","2026-09-07","Home page","UI tests","",""
"","889","User can cancel guest details entry","Restful Booker Platform","2026-09-07","passed","2026-09-07","Room reservation","UI tests","",""
"","1517","Invalid administrator credentials are rejected","Restful Booker Platform","2026-09-07","passed","2026-09-07","Administration","UI tests","",""
"","925","Price summary reflects the selected stay","Restful Booker Platform","2026-09-07","passed","2026-09-07","Room reservation","UI tests","",""
"","208","Created room can be retrieved by identifier","Restful Booker Platform","2026-09-07","passed","2026-09-07","Room service","API tests","",""
"","314","Valid credentials return the token contract","Restful Booker Platform","2026-09-07","passed","2026-09-07","Authentication service","API tests","",""
"","0","test_settings_reject_non_positive_timeout","Restful Booker Platform","2026-09-07","passed","2026-09-07","Configuration","Framework unit tests","",""
"","1083","Administrator can sign in","Restful Booker Platform","2026-09-07","passed","2026-09-07","Administration","UI tests","",""
"","504","Protected rooms redirect an anonymous user to login","Restful Booker Platform","2026-09-07","passed","2026-09-07","Administration","UI tests","",""
"","1","test_cleanup_reports_failure_after_attempting_remaining_resources","Restful Booker Platform","2026-09-07","passed","2026-09-07","Resource lifecycle","Framework unit tests","",""
"","561","Selected room details are displayed","Restful Booker Platform","2026-09-07","passed","2026-09-07","Room reservation","UI tests","",""
"","884","Contact form reports required fields","Restful Booker Platform","2026-09-07","passed","2026-09-07","Home page","UI tests","",""
"","1431","Administrator can sign in","Restful Booker Platform","2026-09-07","passed","2026-09-07","Administration","UI tests","",""
"","253","New room report matches the public contract","Restful Booker Platform","2026-09-07","passed","2026-09-07","Report service","API tests","",""
"","721","Contact form reports required fields","Restful Booker Platform","2026-09-07","passed","2026-09-07","Home page","UI tests","",""
"","120","Administrator can retrieve a booking by identifier","Restful Booker Platform","2026-09-07","passed","2026-09-07","Booking service","API tests","",""
"","1","test_schema_registry_accepts_valid_contract","Restful Booker Platform","2026-09-07","passed","2026-09-07","Schema validation","Framework unit tests","",""
"","753","Protected rooms redirect an anonymous user to login","Restful Booker Platform","2026-09-07","passed","2026-09-07","Administration","UI tests","",""
"","1269","Administrator can sign in","Restful Booker Platform","2026-09-07","passed","2026-09-07","Administration","UI tests","",""
"","99","Anonymous user cannot list room bookings","Restful Booker Platform","2026-09-07","passed","2026-09-07","Booking service","API tests","",""
"","137","Branding matches the public contract","Restful Booker Platform","2026-09-07","passed","2026-09-07","Branding service","API tests","",""
"","128","Anonymous user cannot delete a message","Restful Booker Platform","2026-09-07","passed","2026-09-07","Message service","API tests","",""
"","0","test_request_log_fields_redact_credentials_headers_and_cookies","Restful Booker Platform","2026-09-07","passed","2026-09-07","HTTP diagnostics","Framework unit tests","",""
"","549","Price summary reflects the selected stay","Restful Booker Platform","2026-09-07","passed","2026-09-07","Room reservation","UI tests","",""
"","728","Selected room details are displayed","Restful Booker Platform","2026-09-07","passed","2026-09-07","Room reservation","UI tests","",""
"","1362","User can cancel guest details entry","Restful Booker Platform","2026-09-07","passed","2026-09-07","Room reservation","UI tests","",""
"","1006","Guest form reports required names","Restful Booker Platform","2026-09-07","passed","2026-09-07","Room reservation","UI tests","",""
"","1195","User can open a room from the public catalogue","Restful Booker Platform","2026-09-07","passed","2026-09-07","Home page","UI tests","",""
"","255","Guest can create a booking for an isolated room","Restful Booker Platform","2026-09-07","passed","2026-09-07","Booking service","API tests","",""
"","1011","User can submit a valid contact message","Restful Booker Platform","2026-09-07","passed","2026-09-07","Home page","UI tests","",""
