"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","837","Protected rooms redirect an anonymous user to login","Restful Booker Platform","2026-08-27","passed","2026-08-27","Administration","UI tests","",""
"","1374","Price summary reflects the selected stay","Restful Booker Platform","2026-08-27","passed","2026-08-27","Room reservation","UI tests","",""
"","207","Administrator can retrieve a booking by identifier","Restful Booker Platform","2026-08-27","passed","2026-08-27","Booking service","API tests","",""
"","792","Protected rooms redirect an anonymous user to login","Restful Booker Platform","2026-08-27","passed","2026-08-27","Administration","UI tests","",""
"","383","Unknown authentication token is rejected","Restful Booker Platform","2026-08-27","passed","2026-08-27","Authentication service","API tests","",""
"","590","Valid credentials return the token contract","Restful Booker Platform","2026-08-27","passed","2026-08-27","Authentication service","API tests","",""
"","1446","Administrator can sign in","Restful Booker Platform","2026-08-27","passed","2026-08-27","Administration","UI tests","",""
"","0","test_booking_collection_finds_exact_unique_guest","Restful Booker Platform","2026-08-27","passed","2026-08-27","API contracts","Framework unit tests","",""
"","1127","User can cancel guest details entry","Restful Booker Platform","2026-08-27","passed","2026-08-27","Room reservation","UI tests","",""
"","1844","User can open a room from the public catalogue","Restful Booker Platform","2026-08-27","passed","2026-08-27","Home page","UI tests","",""
"","394","Administrator can mark a contact message as read","Restful Booker Platform","2026-08-27","passed","2026-08-27","Message service","API tests","",""
"","1","test_settings_apply_environment_overrides","Restful Booker Platform","2026-08-27","passed","2026-08-27","Configuration","Framework unit tests","",""
"","609","Guest can create a contact message","Restful Booker Platform","2026-08-27","passed","2026-08-27","Message service","API tests","",""
"","1","test_schema_registry_reports_every_violation_with_json_path","Restful Booker Platform","2026-08-27","passed","2026-08-27","Schema validation","Framework unit tests","",""
"","1","test_cleanup_reports_failure_after_attempting_remaining_resources","Restful Booker Platform","2026-08-27","passed","2026-08-27","Resource lifecycle","Framework unit tests","",""
"","210","Anonymous user cannot create a room","Restful Booker Platform","2026-08-27","passed","2026-08-27","Room service","API tests","",""
"","3083","Guest form reports required names","Restful Booker Platform","2026-08-27","passed","2026-08-27","Room reservation","UI tests","",""
"","211","Anonymous user cannot delete a room","Restful Booker Platform","2026-08-27","passed","2026-08-27","Room service","API tests","",""
"","0","test_room_response_parses_api_payload_into_immutable_types","Restful Booker Platform","2026-08-27","passed","2026-08-27","API contracts","Framework unit tests","",""
