"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","247","Invalid credentials are rejected","Restful Booker Platform","2026-09-04","passed","2026-09-04","Authentication service","API tests","",""
"","541","Guest can create a booking for an isolated room","Restful Booker Platform","2026-09-04","passed","2026-09-04","Booking service","API tests","",""
"","0","test_response_log_fields_fall_back_to_text_for_invalid_json","Restful Booker Platform","2026-09-04","passed","2026-09-04","HTTP diagnostics","Framework unit tests","",""
"","130","Created booking appears as an unavailable room period","Restful Booker Platform","2026-09-04","passed","2026-09-04","Report service","API tests","",""
"","0","test_response_log_fields_redact_nested_json_and_sensitive_headers","Restful Booker Platform","2026-09-04","passed","2026-09-04","HTTP diagnostics","Framework unit tests","",""
"","1763","Invalid administrator credentials are rejected","Restful Booker Platform","2026-09-04","passed","2026-09-04","Administration","UI tests","",""
"","195","Booking rejects invalid guest details","Restful Booker Platform","2026-09-04","passed","2026-09-04","Booking service","API tests","",""
"","788","User can submit a valid contact message","Restful Booker Platform","2026-09-04","passed","2026-09-04","Home page","UI tests","",""
"","223","Anonymous user cannot delete a message","Restful Booker Platform","2026-09-04","passed","2026-09-04","Message service","API tests","",""
"","243","Anonymous user cannot create a room","Restful Booker Platform","2026-09-04","passed","2026-09-04","Room service","API tests","",""
"","0","test_report_step_propagates_wrapped_exception","Restful Booker Platform","2026-09-04","passed","2026-09-04","Reporting","Framework unit tests","",""
"","153","Branding matches the public contract","Restful Booker Platform","2026-09-04","passed","2026-09-04","Branding service","API tests","",""
"","2161","Contact form reports an invalid email and phone","Restful Booker Platform","2026-09-04","passed","2026-09-04","Home page","UI tests","",""
"","471","A newly issued token is accepted by validation","Restful Booker Platform","2026-09-04","passed","2026-09-04","Authentication service","API tests","",""
"","116","Booking rejects checkout before check-in","Restful Booker Platform","2026-09-04","passed","2026-09-04","Booking service","API tests","",""
"","1725","Administrator can open the booking report","Restful Booker Platform","2026-09-04","passed","2026-09-04","Administration","UI tests","",""
"","861","Price summary reflects the selected stay","Restful Booker Platform","2026-09-04","passed","2026-09-04","Room reservation","UI tests","",""
"","615","Protected rooms redirect an anonymous user to login","Restful Booker Platform","2026-09-04","passed","2026-09-04","Administration","UI tests","",""
"","1322","User can submit a valid contact message","Restful Booker Platform","2026-09-04","passed","2026-09-04","Home page","UI tests","",""
"","1041","Contact form reports required fields","Restful Booker Platform","2026-09-04","passed","2026-09-04","Home page","UI tests","",""
"","568","Protected rooms redirect an anonymous user to login","Restful Booker Platform","2026-09-04","passed","2026-09-04","Administration","UI tests","",""
"","1283","Contact form reports required fields","Restful Booker Platform","2026-09-04","passed","2026-09-04","Home page","UI tests","",""
"","417","Valid credentials return the token contract","Restful Booker Platform","2026-09-04","passed","2026-09-04","Authentication service","API tests","",""
"","117","Anonymous user cannot retrieve a booking by identifier","Restful Booker Platform","2026-09-04","passed","2026-09-04","Booking service","API tests","",""
"","0","test_booking_collection_finds_exact_unique_guest","Restful Booker Platform","2026-09-04","passed","2026-09-04","API contracts","Framework unit tests","",""
"","602","User can cancel guest details entry","Restful Booker Platform","2026-09-04","passed","2026-09-04","Room reservation","UI tests","",""
"","166","New room report matches the public contract","Restful Booker Platform","2026-09-04","passed","2026-09-04","Report service","API tests","",""
"","1333","Contact form reports an invalid email and phone","Restful Booker Platform","2026-09-04","passed","2026-09-04","Home page","UI tests","",""
"","499","Price summary reflects the selected stay","Restful Booker Platform","2026-09-04","passed","2026-09-04","Room reservation","UI tests","",""
"","0","test_booking_request_serializes_external_field_names","Restful Booker Platform","2026-09-04","passed","2026-09-04","API contracts","Framework unit tests","",""
"","1385","Administrator can sign in","Restful Booker Platform","2026-09-04","passed","2026-09-04","Administration","UI tests","",""
"","0","test_request_log_fields_redact_credentials_headers_and_cookies","Restful Booker Platform","2026-09-04","passed","2026-09-04","HTTP diagnostics","Framework unit tests","",""
"","577","Primary navigation opens the contact section","Restful Booker Platform","2026-09-04","passed","2026-09-04","Home page","UI tests","",""
"","1367","Invalid administrator credentials are rejected","Restful Booker Platform","2026-09-04","passed","2026-09-04","Administration","UI tests","",""
"","788","Price summary reflects the selected stay","Restful Booker Platform","2026-09-04","passed","2026-09-04","Room reservation","UI tests","",""
"","1188","Administrator can sign in","Restful Booker Platform","2026-09-04","passed","2026-09-04","Administration","UI tests","",""
