"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","12749","Logout removes access to administration","Restful Booker Platform","2026-08-10","failed","2026-08-10","Administration","UI tests","",""
"","11756","User can open a room from the public catalogue","Restful Booker Platform","2026-08-10","failed","2026-08-10","Home page","UI tests","",""
"","248","Anonymous user cannot retrieve a booking by identifier","Restful Booker Platform","2026-08-10","passed","2026-08-10","Booking service","API tests","",""
"","946","Selected room details are displayed","Restful Booker Platform","2026-08-10","broken","2026-08-10","Room reservation","UI tests","",""
"","293","Branding matches the public contract","Restful Booker Platform","2026-08-10","passed","2026-08-10","Branding service","API tests","",""
"","551","A newly issued token is accepted by validation","Restful Booker Platform","2026-08-10","passed","2026-08-10","Authentication service","API tests","",""
"","1908","Contact form reports required fields","Restful Booker Platform","2026-08-10","passed","2026-08-10","Home page","UI tests","",""
"","1","test_schema_registry_reports_every_violation_with_json_path","Restful Booker Platform","2026-08-10","passed","2026-08-10","Schema validation","Framework unit tests","",""
"","389","Anonymous user cannot list room bookings","Restful Booker Platform","2026-08-10","passed","2026-08-10","Booking service","API tests","",""
"","422","Booking rejects checkout before check-in","Restful Booker Platform","2026-08-10","passed","2026-08-10","Booking service","API tests","",""
"","407","Created room can be retrieved by identifier","Restful Booker Platform","2026-08-10","passed","2026-08-10","Room service","API tests","",""
"","1552","Invalid administrator credentials are rejected","Restful Booker Platform","2026-08-10","passed","2026-08-10","Administration","UI tests","",""
"","242","Unknown message identifier returns not found","Restful Booker Platform","2026-08-10","skipped","2026-08-10","Message service","API tests","",""
"","1163","Primary navigation opens the contact section","Restful Booker Platform","2026-08-10","passed","2026-08-10","Home page","UI tests","",""
"","2270","Administrator can open the booking report","Restful Booker Platform","2026-08-10","passed","2026-08-10","Administration","UI tests","",""
"","15045","Room collection matches the public contract","Restful Booker Platform","2026-08-10","broken","2026-08-10","Room service","API tests","",""
"","11019","Booked room is excluded from matching availability search","Restful Booker Platform","2026-08-10","passed","2026-08-10","Room service","API tests","",""
"","651","Guest can create a booking for an isolated room","Restful Booker Platform","2026-08-10","passed","2026-08-10","Booking service","API tests","",""
"","680","Administrator can create an isolated room","Restful Booker Platform","2026-08-10","passed","2026-08-10","Room service","API tests","",""
"","1689","Administrator can sign in","Restful Booker Platform","2026-08-10","passed","2026-08-10","Administration","UI tests","",""
"","0","test_response_log_fields_truncate_large_text_body","Restful Booker Platform","2026-08-10","passed","2026-08-10","HTTP diagnostics","Framework unit tests","",""
"","30803","Administrator can open the booking report","Restful Booker Platform","2026-08-10","broken","2026-08-10","Administration","UI tests","",""
"","16574","Contact form reports an invalid email and phone","Restful Booker Platform","2026-08-10","broken","2026-08-10","Home page","UI tests","",""
"","15515","User can open a room from the public catalogue","Restful Booker Platform","2026-08-10","failed","2026-08-10","Home page","UI tests","",""
"","0","test_room_response_parses_api_payload_into_immutable_types","Restful Booker Platform","2026-08-10","passed","2026-08-10","API contracts","Framework unit tests","",""
"","1","test_booking_request_serializes_external_field_names","Restful Booker Platform","2026-08-10","passed","2026-08-10","API contracts","Framework unit tests","",""
"","1517","Invalid administrator credentials are rejected","Restful Booker Platform","2026-08-10","passed","2026-08-10","Administration","UI tests","",""
"","25179","Contact form reports an invalid email and phone","Restful Booker Platform","2026-08-10","broken","2026-08-10","Home page","UI tests","",""
"","0","Created booking appears as an unavailable room period","Restful Booker Platform","2026-08-10","broken","2026-08-10","Report service","API tests","",""
"","2670","Guest form reports an invalid email and phone","Restful Booker Platform","2026-08-10","passed","2026-08-10","Room reservation","UI tests","",""
"","10700","Price summary reflects the selected stay","Restful Booker Platform","2026-08-10","failed","2026-08-10","Room reservation","UI tests","",""
"","0","test_report_step_uses_fixed_title_and_preserves_function_metadata","Restful Booker Platform","2026-08-10","passed","2026-08-10","Reporting","Framework unit tests","",""
"","392","Overlapping booking for the same room is rejected","Restful Booker Platform","2026-08-10","passed","2026-08-10","Booking service","API tests","",""
"","873","Protected rooms redirect an anonymous user to login","Restful Booker Platform","2026-08-10","passed","2026-08-10","Administration","UI tests","",""
"","1648","Invalid administrator credentials are rejected","Restful Booker Platform","2026-08-10","passed","2026-08-10","Administration","UI tests","",""
"","251","Anonymous user cannot delete a message","Restful Booker Platform","2026-08-10","passed","2026-08-10","Message service","API tests","",""
"","585","Administrator can mark a contact message as read","Restful Booker Platform","2026-08-10","passed","2026-08-10","Message service","API tests","",""
"","3121","User can submit a valid contact message","Restful Booker Platform","2026-08-10","passed","2026-08-10","Home page","UI tests","",""
"","10351","Contact form reports required fields","Restful Booker Platform","2026-08-10","passed","2026-08-10","Home page","UI tests","",""
"","0","test_cleanup_accepts_failed_delete_when_resource_is_already_absent","Restful Booker Platform","2026-08-10","passed","2026-08-10","Resource lifecycle","Framework unit tests","",""
"","2713","Logout removes access to administration","Restful Booker Platform","2026-08-10","passed","2026-08-10","Administration","UI tests","",""
"","410","Administrator can retrieve a booking by identifier","Restful Booker Platform","2026-08-10","passed","2026-08-10","Booking service","API tests","",""
"","1666","Administrator can sign in","Restful Booker Platform","2026-08-10","passed","2026-08-10","Administration","UI tests","",""
"","1","test_cleanup_removes_resources_in_reverse_creation_order","Restful Booker Platform","2026-08-10","passed","2026-08-10","Resource lifecycle","Framework unit tests","",""
"","302","Invalid credentials are rejected","Restful Booker Platform","2026-08-10","passed","2026-08-10","Authentication service","API tests","",""
"","0","test_settings_apply_environment_overrides","Restful Booker Platform","2026-08-10","passed","2026-08-10","Configuration","Framework unit tests","",""
"","1","test_token_response_rejects_non_string_token","Restful Booker Platform","2026-08-10","passed","2026-08-10","API contracts","Framework unit tests","",""
"","302","Anonymous user cannot delete a room","Restful Booker Platform","2026-08-10","broken","2026-08-10","Room service","API tests","",""
"","0","test_settings_use_safe_sandbox_defaults","Restful Booker Platform","2026-08-10","passed","2026-08-10","Configuration","Framework unit tests","",""
"","780","Protected rooms redirect an anonymous user to login","Restful Booker Platform","2026-08-10","passed","2026-08-10","Administration","UI tests","",""
"","25147","Guest form reports an invalid email and phone","Restful Booker Platform","2026-08-10","broken","2026-08-10","Room reservation","UI tests","",""
"","1235","Guest form reports required names","Restful Booker Platform","2026-08-10","passed","2026-08-10","Room reservation","UI tests","",""
"","0","test_response_log_fields_fall_back_to_text_for_invalid_json","Restful Booker Platform","2026-08-10","passed","2026-08-10","HTTP diagnostics","Framework unit tests","",""
"","525","Guest can create a contact message","Restful Booker Platform","2026-08-10","passed","2026-08-10","Message service","API tests","",""
"","1","test_cleanup_reports_failure_after_attempting_remaining_resources","Restful Booker Platform","2026-08-10","passed","2026-08-10","Resource lifecycle","Framework unit tests","",""
"","261","Booking rejects invalid guest details","Restful Booker Platform","2026-08-10","passed","2026-08-10","Booking service","API tests","",""
"","13330","Anonymous user cannot create a room","Restful Booker Platform","2026-08-10","failed","2026-08-10","Room service","API tests","",""
