"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1763","Administrator can sign in","Restful Booker Platform","2026-08-28","passed","2026-08-28","Administration","UI tests","",""
"","1181","User can cancel guest details entry","Restful Booker Platform","2026-08-28","passed","2026-08-28","Room reservation","UI tests","",""
"","2510","Contact form reports an invalid email and phone","Restful Booker Platform","2026-08-28","passed","2026-08-28","Home page","UI tests","",""
"","0","test_settings_use_safe_sandbox_defaults","Restful Booker Platform","2026-08-28","passed","2026-08-28","Configuration","Framework unit tests","",""
"","1826","User can cancel guest details entry","Restful Booker Platform","2026-08-28","passed","2026-08-28","Room reservation","UI tests","",""
"","0","test_booking_collection_finds_exact_unique_guest","Restful Booker Platform","2026-08-28","passed","2026-08-28","API contracts","Framework unit tests","",""
"","191","Unknown message identifier returns not found","Restful Booker Platform","2026-08-28","skipped","2026-08-28","Message service","API tests","",""
"","1319","Contact form reports required fields","Restful Booker Platform","2026-08-28","passed","2026-08-28","Home page","UI tests","",""
"","1709","Guest form reports an invalid email and phone","Restful Booker Platform","2026-08-28","passed","2026-08-28","Room reservation","UI tests","",""
"","2045","Invalid administrator credentials are rejected","Restful Booker Platform","2026-08-28","passed","2026-08-28","Administration","UI tests","",""
"","224","Unknown room identifier returns not found","Restful Booker Platform","2026-08-28","skipped","2026-08-28","Room service","API tests","",""
"","411","New room report matches the public contract","Restful Booker Platform","2026-08-28","passed","2026-08-28","Report service","API tests","",""
"","332","Overlapping booking for the same room is rejected","Restful Booker Platform","2026-08-28","passed","2026-08-28","Booking service","API tests","",""
"","359","Created booking appears as an unavailable room period","Restful Booker Platform","2026-08-28","passed","2026-08-28","Report service","API tests","",""
"","211","Administrator can retrieve a booking by identifier","Restful Booker Platform","2026-08-28","passed","2026-08-28","Booking service","API tests","",""
"","370","Contact message rejects an invalid email","Restful Booker Platform","2026-08-28","passed","2026-08-28","Message service","API tests","",""
"","3060","Logout removes access to administration","Restful Booker Platform","2026-08-28","passed","2026-08-28","Administration","UI tests","",""
"","1","test_cleanup_rediscovers_room_when_setup_failed_before_id_was_known","Restful Booker Platform","2026-08-28","passed","2026-08-28","Resource lifecycle","Framework unit tests","",""
"","994","Primary navigation opens the contact section","Restful Booker Platform","2026-08-28","passed","2026-08-28","Home page","UI tests","",""
"","992","Selected room details are displayed","Restful Booker Platform","2026-08-28","passed","2026-08-28","Room reservation","UI tests","",""
"","1897","Contact form reports an invalid email and phone","Restful Booker Platform","2026-08-28","passed","2026-08-28","Home page","UI tests","",""
"","0","test_token_response_rejects_non_string_token","Restful Booker Platform","2026-08-28","passed","2026-08-28","API contracts","Framework unit tests","",""
"","912","Protected rooms redirect an anonymous user to login","Restful Booker Platform","2026-08-28","passed","2026-08-28","Administration","UI tests","",""
"","896","Invalid administrator credentials are rejected","Restful Booker Platform","2026-08-28","passed","2026-08-28","Administration","UI tests","",""
"","2","test_schema_registry_accepts_valid_contract","Restful Booker Platform","2026-08-28","passed","2026-08-28","Schema validation","Framework unit tests","",""
"","364","Anonymous user cannot retrieve a booking by identifier","Restful Booker Platform","2026-08-28","passed","2026-08-28","Booking service","API tests","",""
"","192","Created room can be retrieved by identifier","Restful Booker Platform","2026-08-28","passed","2026-08-28","Room service","API tests","",""
"","206","Anonymous user cannot delete a message","Restful Booker Platform","2026-08-28","passed","2026-08-28","Message service","API tests","",""
"","732","Protected rooms redirect an anonymous user to login","Restful Booker Platform","2026-08-28","passed","2026-08-28","Administration","UI tests","",""
"","0","test_response_log_fields_truncate_large_text_body","Restful Booker Platform","2026-08-28","passed","2026-08-28","HTTP diagnostics","Framework unit tests","",""
"","223","Booked room is excluded from matching availability search","Restful Booker Platform","2026-08-28","passed","2026-08-28","Room service","API tests","",""
"","1792","User can open a room from the public catalogue","Restful Booker Platform","2026-08-28","passed","2026-08-28","Home page","UI tests","",""
"","1308","Primary navigation opens the contact section","Restful Booker Platform","2026-08-28","passed","2026-08-28","Home page","UI tests","",""
