"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1048","User can cancel guest details entry","Restful Booker Platform","2026-08-26","passed","2026-08-26","Room reservation","UI tests","",""
"","925","A newly issued token is accepted by validation","Restful Booker Platform","2026-08-26","passed","2026-08-26","Authentication service","API tests","",""
"","2338","Contact form reports an invalid email and phone","Restful Booker Platform","2026-08-26","passed","2026-08-26","Home page","UI tests","",""
"","887","Invalid administrator credentials are rejected","Restful Booker Platform","2026-08-26","passed","2026-08-26","Administration","UI tests","",""
"","1454","Administrator can sign in","Restful Booker Platform","2026-08-26","passed","2026-08-26","Administration","UI tests","",""
"","293","Contact message rejects an invalid email","Restful Booker Platform","2026-08-26","passed","2026-08-26","Message service","API tests","",""
"","2319","Logout removes access to administration","Restful Booker Platform","2026-08-26","passed","2026-08-26","Administration","UI tests","",""
"","1102","Primary navigation opens the contact section","Restful Booker Platform","2026-08-26","passed","2026-08-26","Home page","UI tests","",""
"","361","Anonymous user cannot list room bookings","Restful Booker Platform","2026-08-26","passed","2026-08-26","Booking service","API tests","",""
"","753","Primary navigation opens the contact section","Restful Booker Platform","2026-08-26","passed","2026-08-26","Home page","UI tests","",""
"","1","test_booking_collection_finds_exact_unique_guest","Restful Booker Platform","2026-08-26","passed","2026-08-26","API contracts","Framework unit tests","",""
"","605","Administrator can mark a contact message as read","Restful Booker Platform","2026-08-26","passed","2026-08-26","Message service","API tests","",""
"","1","test_settings_use_safe_sandbox_defaults","Restful Booker Platform","2026-08-26","passed","2026-08-26","Configuration","Framework unit tests","",""
"","1198","Guest form reports an invalid email and phone","Restful Booker Platform","2026-08-26","passed","2026-08-26","Room reservation","UI tests","",""
"","760","Selected room details are displayed","Restful Booker Platform","2026-08-26","passed","2026-08-26","Room reservation","UI tests","",""
"","225","Anonymous user cannot delete a message","Restful Booker Platform","2026-08-26","passed","2026-08-26","Message service","API tests","",""
"","1","test_cleanup_removes_resources_in_reverse_creation_order","Restful Booker Platform","2026-08-26","passed","2026-08-26","Resource lifecycle","Framework unit tests","",""
"","1209","Administrator can open the booking report","Restful Booker Platform","2026-08-26","passed","2026-08-26","Administration","UI tests","",""
"","1","test_cleanup_rediscovers_room_when_setup_failed_before_id_was_known","Restful Booker Platform","2026-08-26","passed","2026-08-26","Resource lifecycle","Framework unit tests","",""
"","626","Selected room details are displayed","Restful Booker Platform","2026-08-26","passed","2026-08-26","Room reservation","UI tests","",""
"","1","test_cleanup_accepts_failed_delete_when_resource_is_already_absent","Restful Booker Platform","2026-08-26","passed","2026-08-26","Resource lifecycle","Framework unit tests","",""
"","426","Branding matches the public contract","Restful Booker Platform","2026-08-26","passed","2026-08-26","Branding service","API tests","",""
"","9116","Valid credentials return the token contract","Restful Booker Platform","2026-08-26","passed","2026-08-26","Authentication service","API tests","",""
"","687","User can cancel guest details entry","Restful Booker Platform","2026-08-26","passed","2026-08-26","Room reservation","UI tests","",""
"","519","Protected rooms redirect an anonymous user to login","Restful Booker Platform","2026-08-26","passed","2026-08-26","Administration","UI tests","",""
"","412","Booking rejects checkout before check-in","Restful Booker Platform","2026-08-26","passed","2026-08-26","Booking service","API tests","",""
"","1108","Guest form reports required names","Restful Booker Platform","2026-08-26","passed","2026-08-26","Room reservation","UI tests","",""
"","218","Unknown message identifier returns not found","Restful Booker Platform","2026-08-26","skipped","2026-08-26","Message service","API tests","",""
"","0","test_room_response_parses_api_payload_into_immutable_types","Restful Booker Platform","2026-08-26","passed","2026-08-26","API contracts","Framework unit tests","",""
"","371","Booking rejects invalid guest details","Restful Booker Platform","2026-08-26","passed","2026-08-26","Booking service","API tests","",""
"","253","Unknown room identifier returns not found","Restful Booker Platform","2026-08-26","skipped","2026-08-26","Room service","API tests","",""
"","581","Primary navigation opens the contact section","Restful Booker Platform","2026-08-26","passed","2026-08-26","Home page","UI tests","",""
"","630","Protected rooms redirect an anonymous user to login","Restful Booker Platform","2026-08-26","passed","2026-08-26","Administration","UI tests","",""
"","230","Administrator can retrieve a booking by identifier","Restful Booker Platform","2026-08-26","passed","2026-08-26","Booking service","API tests","",""
"","0","test_response_log_fields_fall_back_to_text_for_invalid_json","Restful Booker Platform","2026-08-26","passed","2026-08-26","HTTP diagnostics","Framework unit tests","",""
"","1474","Contact form reports an invalid email and phone","Restful Booker Platform","2026-08-26","passed","2026-08-26","Home page","UI tests","",""
"","882","Protected rooms redirect an anonymous user to login","Restful Booker Platform","2026-08-26","passed","2026-08-26","Administration","UI tests","",""
"","1326","Price summary reflects the selected stay","Restful Booker Platform","2026-08-26","passed","2026-08-26","Room reservation","UI tests","",""
"","2068","Logout removes access to administration","Restful Booker Platform","2026-08-26","passed","2026-08-26","Administration","UI tests","",""
"","897","Contact form reports required fields","Restful Booker Platform","2026-08-26","passed","2026-08-26","Home page","UI tests","",""
"","1","test_cleanup_reports_failure_after_attempting_remaining_resources","Restful Booker Platform","2026-08-26","passed","2026-08-26","Resource lifecycle","Framework unit tests","",""
"","903","Guest form reports required names","Restful Booker Platform","2026-08-26","passed","2026-08-26","Room reservation","UI tests","",""
"","1277","Invalid administrator credentials are rejected","Restful Booker Platform","2026-08-26","passed","2026-08-26","Administration","UI tests","",""
"","0","test_report_step_uses_fixed_title_and_preserves_function_metadata","Restful Booker Platform","2026-08-26","passed","2026-08-26","Reporting","Framework unit tests","",""
"","548","Price summary reflects the selected stay","Restful Booker Platform","2026-08-26","passed","2026-08-26","Room reservation","UI tests","",""
"","226","Anonymous user cannot delete a room","Restful Booker Platform","2026-08-26","passed","2026-08-26","Room service","API tests","",""
"","0","test_settings_apply_environment_overrides","Restful Booker Platform","2026-08-26","passed","2026-08-26","Configuration","Framework unit tests","",""
"","978","Contact form reports an invalid email and phone","Restful Booker Platform","2026-08-26","passed","2026-08-26","Home page","UI tests","",""
"","0","test_report_step_propagates_wrapped_exception","Restful Booker Platform","2026-08-26","passed","2026-08-26","Reporting","Framework unit tests","",""
"","253","Room collection matches the public contract","Restful Booker Platform","2026-08-26","passed","2026-08-26","Room service","API tests","",""
"","1034","Selected room details are displayed","Restful Booker Platform","2026-08-26","passed","2026-08-26","Room reservation","UI tests","",""
"","1","test_response_log_fields_truncate_large_text_body","Restful Booker Platform","2026-08-26","passed","2026-08-26","HTTP diagnostics","Framework unit tests","",""
"","705","Contact form reports required fields","Restful Booker Platform","2026-08-26","passed","2026-08-26","Home page","UI tests","",""
"","1232","Administrator can sign in","Restful Booker Platform","2026-08-26","passed","2026-08-26","Administration","UI tests","",""
"","1474","Contact form reports required fields","Restful Booker Platform","2026-08-26","passed","2026-08-26","Home page","UI tests","",""
"","655","Invalid credentials are rejected","Restful Booker Platform","2026-08-26","passed","2026-08-26","Authentication service","API tests","",""
"","646","Administrator can create an isolated room","Restful Booker Platform","2026-08-26","passed","2026-08-26","Room service","API tests","",""
"","1507","User can submit a valid contact message","Restful Booker Platform","2026-08-26","passed","2026-08-26","Home page","UI tests","",""
"","369","Unknown authentication token is rejected","Restful Booker Platform","2026-08-26","passed","2026-08-26","Authentication service","API tests","",""
"","0","test_settings_reject_non_positive_timeout","Restful Booker Platform","2026-08-26","passed","2026-08-26","Configuration","Framework unit tests","",""
"","382","New room report matches the public contract","Restful Booker Platform","2026-08-26","passed","2026-08-26","Report service","API tests","",""
"","630","Guest can create a contact message","Restful Booker Platform","2026-08-26","passed","2026-08-26","Message service","API tests","",""
"","1","test_schema_registry_accepts_valid_contract","Restful Booker Platform","2026-08-26","passed","2026-08-26","Schema validation","Framework unit tests","",""
"","1129","User can open a room from the public catalogue","Restful Booker Platform","2026-08-26","passed","2026-08-26","Home page","UI tests","",""
"","412","Anonymous user cannot create a room","Restful Booker Platform","2026-08-26","passed","2026-08-26","Room service","API tests","",""
"","859","User can submit a valid contact message","Restful Booker Platform","2026-08-26","passed","2026-08-26","Home page","UI tests","",""
"","2","test_schema_registry_reports_every_violation_with_json_path","Restful Booker Platform","2026-08-26","passed","2026-08-26","Schema validation","Framework unit tests","",""
"","1752","Logout removes access to administration","Restful Booker Platform","2026-08-26","passed","2026-08-26","Administration","UI tests","",""
"","1877","Administrator can open the booking report","Restful Booker Platform","2026-08-26","passed","2026-08-26","Administration","UI tests","",""
"","2364","Invalid administrator credentials are rejected","Restful Booker Platform","2026-08-26","passed","2026-08-26","Administration","UI tests","",""
"","3696","User can open a room from the public catalogue","Restful Booker Platform","2026-08-26","passed","2026-08-26","Home page","UI tests","",""
"","692","Price summary reflects the selected stay","Restful Booker Platform","2026-08-26","passed","2026-08-26","Room reservation","UI tests","",""
"","1743","Administrator can sign in","Restful Booker Platform","2026-08-26","passed","2026-08-26","Administration","UI tests","",""
"","2300","Administrator can open the booking report","Restful Booker Platform","2026-08-26","passed","2026-08-26","Administration","UI tests","",""
"","1529","User can cancel guest details entry","Restful Booker Platform","2026-08-26","passed","2026-08-26","Room reservation","UI tests","",""
"","1882","User can open a room from the public catalogue","Restful Booker Platform","2026-08-26","passed","2026-08-26","Home page","UI tests","",""
"","212","Overlapping booking for the same room is rejected","Restful Booker Platform","2026-08-26","passed","2026-08-26","Booking service","API tests","",""
"","951","User can submit a valid contact message","Restful Booker Platform","2026-08-26","passed","2026-08-26","Home page","UI tests","",""
"","2069","Guest form reports an invalid email and phone","Restful Booker Platform","2026-08-26","passed","2026-08-26","Room reservation","UI tests","",""
"","236","Created booking appears as an unavailable room period","Restful Booker Platform","2026-08-26","passed","2026-08-26","Report service","API tests","",""
"","0","test_token_response_rejects_non_string_token","Restful Booker Platform","2026-08-26","passed","2026-08-26","API contracts","Framework unit tests","",""
"","1","test_request_log_fields_redact_credentials_headers_and_cookies","Restful Booker Platform","2026-08-26","passed","2026-08-26","HTTP diagnostics","Framework unit tests","",""
"","0","test_response_log_fields_redact_nested_json_and_sensitive_headers","Restful Booker Platform","2026-08-26","passed","2026-08-26","HTTP diagnostics","Framework unit tests","",""
"","542","Created room can be retrieved by identifier","Restful Booker Platform","2026-08-26","passed","2026-08-26","Room service","API tests","",""
"","254","Booked room is excluded from matching availability search","Restful Booker Platform","2026-08-26","passed","2026-08-26","Room service","API tests","",""
"","0","test_booking_request_serializes_external_field_names","Restful Booker Platform","2026-08-26","passed","2026-08-26","API contracts","Framework unit tests","",""
"","540","Anonymous user cannot retrieve a booking by identifier","Restful Booker Platform","2026-08-26","passed","2026-08-26","Booking service","API tests","",""
"","2057","Guest form reports required names","Restful Booker Platform","2026-08-26","passed","2026-08-26","Room reservation","UI tests","",""
"","1210","Guest form reports an invalid email and phone","Restful Booker Platform","2026-08-26","passed","2026-08-26","Room reservation","UI tests","",""
"","480","Guest can create a booking for an isolated room","Restful Booker Platform","2026-08-26","passed","2026-08-26","Booking service","API tests","",""
