"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","293","New room report matches the public contract","Restful Booker Platform","2026-08-18","passed","2026-08-18","Report service","API tests","",""
"","423","Anonymous user cannot retrieve a booking by identifier","Restful Booker Platform","2026-08-18","passed","2026-08-18","Booking service","API tests","",""
"","3159","Administrator can open the booking report","Restful Booker Platform","2026-08-18","passed","2026-08-18","Administration","UI tests","",""
"","2073","Administrator can sign in","Restful Booker Platform","2026-08-18","passed","2026-08-18","Administration","UI tests","",""
"","1222","Selected room details are displayed","Restful Booker Platform","2026-08-18","passed","2026-08-18","Room reservation","UI tests","",""
"","438","Room collection matches the public contract","Restful Booker Platform","2026-08-18","passed","2026-08-18","Room service","API tests","",""
"","440","Unknown message identifier returns not found","Restful Booker Platform","2026-08-18","skipped","2026-08-18","Message service","API tests","",""
"","735","Valid credentials return the token contract","Restful Booker Platform","2026-08-18","passed","2026-08-18","Authentication service","API tests","",""
"","435","Contact message rejects an invalid email","Restful Booker Platform","2026-08-18","passed","2026-08-18","Message service","API tests","",""
"","422","Anonymous user cannot list room bookings","Restful Booker Platform","2026-08-18","passed","2026-08-18","Booking service","API tests","",""
"","1896","User can submit a valid contact message","Restful Booker Platform","2026-08-18","passed","2026-08-18","Home page","UI tests","",""
"","262","Administrator can retrieve a booking by identifier","Restful Booker Platform","2026-08-18","passed","2026-08-18","Booking service","API tests","",""
"","1762","Price summary reflects the selected stay","Restful Booker Platform","2026-08-18","passed","2026-08-18","Room reservation","UI tests","",""
"","1280","Guest form reports required names","Restful Booker Platform","2026-08-18","passed","2026-08-18","Room reservation","UI tests","",""
"","2416","Contact form reports an invalid email and phone","Restful Booker Platform","2026-08-18","passed","2026-08-18","Home page","UI tests","",""
"","1","test_schema_registry_accepts_valid_contract","Restful Booker Platform","2026-08-18","passed","2026-08-18","Schema validation","Framework unit tests","",""
"","442","Booked room is excluded from matching availability search","Restful Booker Platform","2026-08-18","passed","2026-08-18","Room service","API tests","",""
"","1225","Guest can create a booking for an isolated room","Restful Booker Platform","2026-08-18","passed","2026-08-18","Booking service","API tests","",""
"","430","Anonymous user cannot create a room","Restful Booker Platform","2026-08-18","passed","2026-08-18","Room service","API tests","",""
"","631","Unknown authentication token is rejected","Restful Booker Platform","2026-08-18","passed","2026-08-18","Authentication service","API tests","",""
"","1291","Contact form reports required fields","Restful Booker Platform","2026-08-18","passed","2026-08-18","Home page","UI tests","",""
"","433","Created booking appears as an unavailable room period","Restful Booker Platform","2026-08-18","passed","2026-08-18","Report service","API tests","",""
"","2071","User can open a room from the public catalogue","Restful Booker Platform","2026-08-18","passed","2026-08-18","Home page","UI tests","",""
"","1576","Guest form reports an invalid email and phone","Restful Booker Platform","2026-08-18","passed","2026-08-18","Room reservation","UI tests","",""
"","1579","Contact form reports an invalid email and phone","Restful Booker Platform","2026-08-18","passed","2026-08-18","Home page","UI tests","",""
"","0","test_token_response_rejects_non_string_token","Restful Booker Platform","2026-08-18","passed","2026-08-18","API contracts","Framework unit tests","",""
"","726","A newly issued token is accepted by validation","Restful Booker Platform","2026-08-18","passed","2026-08-18","Authentication service","API tests","",""
"","830","Price summary reflects the selected stay","Restful Booker Platform","2026-08-18","passed","2026-08-18","Room reservation","UI tests","",""
"","2724","User can submit a valid contact message","Restful Booker Platform","2026-08-18","passed","2026-08-18","Home page","UI tests","",""
"","962","Protected rooms redirect an anonymous user to login","Restful Booker Platform","2026-08-18","passed","2026-08-18","Administration","UI tests","",""
"","1437","Primary navigation opens the contact section","Restful Booker Platform","2026-08-18","passed","2026-08-18","Home page","UI tests","",""
"","1354","Selected room details are displayed","Restful Booker Platform","2026-08-18","passed","2026-08-18","Room reservation","UI tests","",""
"","1","test_request_log_fields_redact_credentials_headers_and_cookies","Restful Booker Platform","2026-08-18","passed","2026-08-18","HTTP diagnostics","Framework unit tests","",""
"","0","test_settings_apply_environment_overrides","Restful Booker Platform","2026-08-18","passed","2026-08-18","Configuration","Framework unit tests","",""
"","2588","Guest form reports required names","Restful Booker Platform","2026-08-18","passed","2026-08-18","Room reservation","UI tests","",""
"","3591","Logout removes access to administration","Restful Booker Platform","2026-08-18","passed","2026-08-18","Administration","UI tests","",""
"","0","test_settings_use_safe_sandbox_defaults","Restful Booker Platform","2026-08-18","passed","2026-08-18","Configuration","Framework unit tests","",""
"","0","test_report_step_propagates_wrapped_exception","Restful Booker Platform","2026-08-18","passed","2026-08-18","Reporting","Framework unit tests","",""
"","1","test_settings_reject_non_positive_timeout","Restful Booker Platform","2026-08-18","passed","2026-08-18","Configuration","Framework unit tests","",""
"","1809","User can cancel guest details entry","Restful Booker Platform","2026-08-18","passed","2026-08-18","Room reservation","UI tests","",""
"","1","test_cleanup_reports_failure_after_attempting_remaining_resources","Restful Booker Platform","2026-08-18","passed","2026-08-18","Resource lifecycle","Framework unit tests","",""
"","694","Administrator can create an isolated room","Restful Booker Platform","2026-08-18","passed","2026-08-18","Room service","API tests","",""
"","2305","Contact form reports required fields","Restful Booker Platform","2026-08-18","passed","2026-08-18","Home page","UI tests","",""
