"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1138","User can open a room from the public catalogue","Restful Booker Platform","2026-09-06","passed","2026-09-06","Home page","UI tests","",""
"","4517","User can open a room from the public catalogue","Restful Booker Platform","2026-09-06","passed","2026-09-06","Home page","UI tests","",""
"","0","test_response_log_fields_truncate_large_text_body","Restful Booker Platform","2026-09-06","passed","2026-09-06","HTTP diagnostics","Framework unit tests","",""
"","0","test_settings_apply_environment_overrides","Restful Booker Platform","2026-09-06","passed","2026-09-06","Configuration","Framework unit tests","",""
"","1802","User can cancel guest details entry","Restful Booker Platform","2026-09-06","passed","2026-09-06","Room reservation","UI tests","",""
"","904","User can submit a valid contact message","Restful Booker Platform","2026-09-06","passed","2026-09-06","Home page","UI tests","",""
"","2365","User can submit a valid contact message","Restful Booker Platform","2026-09-06","passed","2026-09-06","Home page","UI tests","",""
"","424","Administrator can create an isolated room","Restful Booker Platform","2026-09-06","passed","2026-09-06","Room service","API tests","",""
"","991","User can submit a valid contact message","Restful Booker Platform","2026-09-06","passed","2026-09-06","Home page","UI tests","",""
"","232","Unknown authentication token is rejected","Restful Booker Platform","2026-09-06","passed","2026-09-06","Authentication service","API tests","",""
"","125","Contact message rejects an invalid email","Restful Booker Platform","2026-09-06","passed","2026-09-06","Message service","API tests","",""
"","741","Contact form reports required fields","Restful Booker Platform","2026-09-06","passed","2026-09-06","Home page","UI tests","",""
"","1","test_token_response_rejects_non_string_token","Restful Booker Platform","2026-09-06","passed","2026-09-06","API contracts","Framework unit tests","",""
"","0","test_settings_reject_non_positive_timeout","Restful Booker Platform","2026-09-06","passed","2026-09-06","Configuration","Framework unit tests","",""
"","2891","Guest form reports required names","Restful Booker Platform","2026-09-06","passed","2026-09-06","Room reservation","UI tests","",""
"","1","test_schema_registry_accepts_valid_contract","Restful Booker Platform","2026-09-06","passed","2026-09-06","Schema validation","Framework unit tests","",""
"","0","test_booking_collection_finds_exact_unique_guest","Restful Booker Platform","2026-09-06","passed","2026-09-06","API contracts","Framework unit tests","",""
"","122","Created booking appears as an unavailable room period","Restful Booker Platform","2026-09-06","passed","2026-09-06","Report service","API tests","",""
"","1453","User can open a room from the public catalogue","Restful Booker Platform","2026-09-06","passed","2026-09-06","Home page","UI tests","",""
"","119","Created room can be retrieved by identifier","Restful Booker Platform","2026-09-06","passed","2026-09-06","Room service","API tests","",""
"","98","Anonymous user cannot list room bookings","Restful Booker Platform","2026-09-06","passed","2026-09-06","Booking service","API tests","",""
"","1717","Logout removes access to administration","Restful Booker Platform","2026-09-06","passed","2026-09-06","Administration","UI tests","",""
"","0","test_room_response_parses_api_payload_into_immutable_types","Restful Booker Platform","2026-09-06","passed","2026-09-06","API contracts","Framework unit tests","",""
"","219","Room collection matches the public contract","Restful Booker Platform","2026-09-06","passed","2026-09-06","Room service","API tests","",""
"","0","test_booking_request_serializes_external_field_names","Restful Booker Platform","2026-09-06","passed","2026-09-06","API contracts","Framework unit tests","",""
"","258","Guest can create a booking for an isolated room","Restful Booker Platform","2026-09-06","passed","2026-09-06","Booking service","API tests","",""
"","945","Guest form reports required names","Restful Booker Platform","2026-09-06","passed","2026-09-06","Room reservation","UI tests","",""
"","1665","Primary navigation opens the contact section","Restful Booker Platform","2026-09-06","passed","2026-09-06","Home page","UI tests","",""
"","483","Protected rooms redirect an anonymous user to login","Restful Booker Platform","2026-09-06","passed","2026-09-06","Administration","UI tests","",""
"","4617","Valid credentials return the token contract","Restful Booker Platform","2026-09-06","passed","2026-09-06","Authentication service","API tests","",""
"","0","test_response_log_fields_fall_back_to_text_for_invalid_json","Restful Booker Platform","2026-09-06","passed","2026-09-06","HTTP diagnostics","Framework unit tests","",""
"","1557","Selected room details are displayed","Restful Booker Platform","2026-09-06","passed","2026-09-06","Room reservation","UI tests","",""
"","589","Selected room details are displayed","Restful Booker Platform","2026-09-06","passed","2026-09-06","Room reservation","UI tests","",""
